ym,region,state,category,gender,total_order,canceled_order,canceled_ratio
2021-06,Northeast,NY,"Kids & Baby",M,2,0,0.0000
2021-06,Northeast,NY,"Men's Fashion",F,10,10,100.0000
2021-06,Northeast,NY,"Men's Fashion",M,11,9,81.8182
2021-06,Northeast,NY,"Mobiles & Tablets",F,78,64,82.0513
2021-06,Northeast,NY,"Mobiles & Tablets",M,102,101,99.0196
2021-06,Northeast,NY,Others,F,3,3,100.0000
2021-06,Northeast,NY,Others,M,5,2,40.0000
2021-06,Northeast,NY,"School & Education",F,1,1,100.0000
2021-06,Northeast,NY,Soghaat,F,2,2,100.0000
2021-06,Northeast,NY,Soghaat,M,11,9,81.8182
2021-06,Northeast,NY,Superstore,F,20,18,90.0000
2021-06,Northeast,NY,Superstore,M,31,30,96.7742
2021-06,Northeast,NY,"Women's Fashion",F,25,22,88.0000
2021-06,Northeast,NY,"Women's Fashion",M,16,12,75.0000
2021-06,Northeast,PA,Appliances,F,52,46,88.4615
2021-06,Northeast,PA,Appliances,M,61,56,91.8033
2021-06,Northeast,PA,"Beauty & Grooming",F,13,13,100.0000
2021-06,Northeast,PA,"Beauty & Grooming",M,22,20,90.9091
2021-06,Northeast,PA,Books,F,1,1,100.0000
2021-06,Northeast,PA,Computing,F,4,4,100.0000
2021-06,Northeast,PA,Computing,M,15,14,93.3333
2021-06,Northeast,PA,Entertainment,F,18,18,100.0000
2021-06,Northeast,PA,Entertainment,M,23,22,95.6522
2021-06,Northeast,PA,"Health & Sports",M,2,2,100.0000
2021-06,Northeast,PA,"Home & Living",F,4,3,75.0000
2021-06,Northeast,PA,"Home & Living",M,5,4,80.0000
2021-06,Northeast,PA,"Kids & Baby",M,2,2,100.0000
2021-06,Northeast,PA,"Men's Fashion",F,21,17,80.9524
2021-06,Northeast,PA,"Men's Fashion",M,13,12,92.3077
2021-06,Northeast,PA,"Mobiles & Tablets",F,81,75,92.5926
2021-06,Northeast,PA,"Mobiles & Tablets",M,106,100,94.3396
2021-06,Northeast,PA,Soghaat,F,1,1,100.0000
2021-06,Northeast,PA,Soghaat,M,7,7,100.0000
2021-06,Northeast,PA,Superstore,F,8,7,87.5000
2021-06,Northeast,PA,Superstore,M,23,18,78.2609
2021-06,Northeast,PA,"Women's Fashion",F,26,23,88.4615
2021-06,Northeast,PA,"Women's Fashion",M,20,16,80.0000
2021-06,Northeast,RI,Appliances,F,4,4,100.0000
2021-06,Northeast,RI,Appliances,M,2,2,100.0000
2021-06,Northeast,RI,Computing,F,1,0,0.0000
2021-06,Northeast,RI,Entertainment,M,1,1,100.0000
2021-06,Northeast,RI,"Home & Living",M,1,1,100.0000
2021-06,Northeast,RI,"Mobiles & Tablets",M,2,2,100.0000
2021-06,Northeast,RI,Superstore,M,3,3,100.0000
2021-06,Northeast,RI,"Women's Fashion",M,1,1,100.0000
2021-06,Northeast,VT,Appliances,F,5,5,100.0000
2021-06,Northeast,VT,Appliances,M,1,0,0.0000
2021-06,Northeast,VT,"Beauty & Grooming",F,1,1,100.0000
2021-06,Northeast,VT,"Beauty & Grooming",M,1,0,0.0000
2021-06,Northeast,VT,Computing,F,1,1,100.0000
2021-06,Northeast,VT,Computing,M,2,1,50.0000
2021-06,Northeast,VT,Entertainment,M,5,5,100.0000
2021-06,Northeast,VT,"Home & Living",M,1,1,100.0000
2021-06,Northeast,VT,"Men's Fashion",F,2,2,100.0000
2021-06,Northeast,VT,"Mobiles & Tablets",F,21,18,85.7143
2021-06,Northeast,VT,"Mobiles & Tablets",M,11,10,90.9091
2021-06,Northeast,VT,Superstore,F,6,5,83.3333
2021-06,Northeast,VT,Superstore,M,4,3,75.0000
2021-06,Northeast,VT,"Women's Fashion",F,1,0,0.0000
2021-06,Northeast,VT,"Women's Fashion",M,3,2,66.6667
2021-06,South,AL,Appliances,F,36,33,91.6667
2021-06,South,AL,Appliances,M,22,20,90.9091
2021-06,South,AL,"Beauty & Grooming",F,4,3,75.0000
2021-06,South,AL,"Beauty & Grooming",M,4,3,75.0000
2021-06,South,AL,Books,F,1,1,100.0000
2021-06,South,AL,Computing,F,8,4,50.0000
2021-06,South,AL,Computing,M,3,2,66.6667
2021-06,South,AL,Entertainment,F,12,8,66.6667
2021-06,South,AL,Entertainment,M,16,14,87.5000
2021-06,South,AL,"Health & Sports",M,1,1,100.0000
2021-06,South,AL,"Home & Living",F,1,1,100.0000
2021-06,South,AL,"Home & Living",M,1,1,100.0000
2021-06,South,AL,"Men's Fashion",F,4,4,100.0000
2021-06,South,AL,"Men's Fashion",M,11,9,81.8182
2021-06,South,AL,"Mobiles & Tablets",F,47,32,68.0851
2021-06,South,AL,"Mobiles & Tablets",M,37,37,100.0000
2021-06,South,AL,Others,F,2,2,100.0000
2021-06,South,AL,Soghaat,F,2,2,100.0000
2021-06,South,AL,Superstore,F,1,1,100.0000
2021-06,South,AL,Superstore,M,10,9,90.0000
2021-06,South,AL,"Women's Fashion",F,4,3,75.0000
2021-06,South,AL,"Women's Fashion",M,6,5,83.3333
2021-06,South,AR,Appliances,F,10,10,100.0000
2021-06,South,AR,Appliances,M,28,25,89.2857
2021-06,South,AR,"Beauty & Grooming",F,5,5,100.0000
2021-06,South,AR,"Beauty & Grooming",M,1,1,100.0000
2021-06,South,AR,Computing,F,5,4,80.0000
2021-06,South,AR,Computing,M,2,2,100.0000
2021-06,South,AR,Entertainment,F,17,17,100.0000
2021-06,South,AR,Entertainment,M,9,9,100.0000
2021-06,South,AR,"Health & Sports",F,2,2,100.0000
2021-06,South,AR,"Health & Sports",M,2,2,100.0000
2021-06,South,AR,"Home & Living",M,1,0,0.0000
2021-06,South,AR,"Kids & Baby",M,1,1,100.0000
2021-06,South,AR,"Men's Fashion",F,5,4,80.0000
2021-06,South,AR,"Men's Fashion",M,4,3,75.0000
2021-06,South,AR,"Mobiles & Tablets",F,37,33,89.1892
2021-06,South,AR,"Mobiles & Tablets",M,49,38,77.5510
2021-06,South,AR,Superstore,F,8,8,100.0000
2021-06,South,AR,Superstore,M,13,10,76.9231
2021-06,South,AR,"Women's Fashion",F,1,0,0.0000
2021-06,South,AR,"Women's Fashion",M,19,14,73.6842
2021-06,South,DC,Appliances,F,9,7,77.7778
2021-06,South,DC,Appliances,M,4,4,100.0000
2021-06,South,DC,"Beauty & Grooming",F,3,3,100.0000
2021-06,South,DC,Computing,F,4,1,25.0000
2021-06,South,DC,Computing,M,4,4,100.0000
2021-06,South,DC,Entertainment,M,1,1,100.0000
2021-06,South,DC,"Health & Sports",M,1,1,100.0000
2021-06,South,DC,"Kids & Baby",M,1,1,100.0000
2021-06,South,DC,"Men's Fashion",F,2,2,100.0000
2021-06,South,DC,"Mobiles & Tablets",F,22,22,100.0000
2021-06,South,DC,"Mobiles & Tablets",M,13,11,84.6154
2021-06,South,DC,Others,M,1,1,100.0000
2021-06,South,DC,Soghaat,F,1,1,100.0000
2021-06,South,DC,Superstore,F,3,3,100.0000
2021-06,South,DC,Superstore,M,2,2,100.0000
2021-06,South,DC,"Women's Fashion",F,5,5,100.0000
2021-06,South,DC,"Women's Fashion",M,1,1,100.0000
2021-06,South,DE,Appliances,F,3,1,33.3333
2021-06,South,DE,Appliances,M,1,1,100.0000
2021-06,South,DE,"Home & Living",F,1,1,100.0000
2021-06,South,DE,"Mobiles & Tablets",F,5,5,100.0000
2021-06,South,DE,"Mobiles & Tablets",M,2,2,100.0000
2021-06,South,DE,Superstore,M,1,1,100.0000
2021-06,South,DE,"Women's Fashion",F,2,1,50.0000
2021-06,South,FL,Appliances,F,80,71,88.7500
2021-06,South,FL,Appliances,M,29,27,93.1034
2021-06,South,FL,"Beauty & Grooming",F,10,8,80.0000
2021-06,South,FL,"Beauty & Grooming",M,3,2,66.6667
2021-06,South,FL,Books,M,1,0,0.0000
2021-06,South,FL,Computing,F,8,5,62.5000
2021-06,South,FL,Computing,M,6,6,100.0000
2021-06,South,FL,Entertainment,F,18,16,88.8889
2021-06,South,FL,Entertainment,M,29,22,75.8621
2021-06,South,FL,"Health & Sports",F,9,7,77.7778
2021-06,South,FL,"Health & Sports",M,3,3,100.0000
2021-06,South,FL,"Home & Living",F,2,2,100.0000
2021-06,South,FL,"Home & Living",M,7,6,85.7143
2021-06,South,FL,"Kids & Baby",F,4,2,50.0000
2021-06,South,FL,"Kids & Baby",M,1,1,100.0000
2021-06,South,FL,"Men's Fashion",F,8,4,50.0000
2021-06,South,FL,"Men's Fashion",M,16,14,87.5000
2021-06,South,FL,"Mobiles & Tablets",F,64,63,98.4375
2021-06,South,FL,"Mobiles & Tablets",M,48,39,81.2500
2021-06,South,FL,Others,F,1,0,0.0000
2021-06,South,FL,Soghaat,M,3,3,100.0000
2021-06,South,FL,Superstore,F,8,8,100.0000
2021-06,South,FL,Superstore,M,18,17,94.4444
2021-06,South,FL,"Women's Fashion",F,7,6,85.7143
2021-06,South,FL,"Women's Fashion",M,17,13,76.4706
2021-06,South,GA,Appliances,F,18,17,94.4444
2021-06,South,GA,Appliances,M,39,36,92.3077
2021-06,South,GA,"Beauty & Grooming",F,2,2,100.0000
2021-06,South,GA,"Beauty & Grooming",M,6,6,100.0000
2021-06,South,GA,Computing,F,4,4,100.0000
2021-06,South,GA,Computing,M,9,3,33.3333
2021-06,South,GA,Entertainment,F,11,7,63.6364
2021-06,South,GA,Entertainment,M,13,12,92.3077
2021-06,South,GA,"Health & Sports",F,2,2,100.0000
2021-06,South,GA,"Health & Sports",M,2,1,50.0000
2021-06,South,GA,"Home & Living",F,1,1,100.0000
2021-06,South,GA,"Home & Living",M,1,0,0.0000
2021-06,South,GA,"Kids & Baby",F,4,4,100.0000
2021-06,South,GA,"Kids & Baby",M,2,1,50.0000
2021-06,South,GA,"Men's Fashion",F,4,3,75.0000
2021-06,South,GA,"Men's Fashion",M,7,6,85.7143
2021-06,South,GA,"Mobiles & Tablets",F,41,36,87.8049
2021-06,South,GA,"Mobiles & Tablets",M,104,99,95.1923
2021-06,South,GA,Soghaat,F,2,2,100.0000
2021-06,South,GA,Superstore,F,10,7,70.0000
2021-06,South,GA,Superstore,M,5,4,80.0000
2021-06,South,GA,"Women's Fashion",F,2,2,100.0000
2021-06,South,GA,"Women's Fashion",M,4,3,75.0000
2021-06,South,KY,Appliances,F,31,29,93.5484
2021-06,South,KY,Appliances,M,26,18,69.2308
2021-06,South,KY,"Beauty & Grooming",F,8,3,37.5000
2021-06,South,KY,"Beauty & Grooming",M,3,3,100.0000
2021-06,South,KY,Books,M,1,0,0.0000
2021-06,South,KY,Computing,F,6,5,83.3333
2021-06,South,KY,Computing,M,1,1,100.0000
2021-06,South,KY,Entertainment,F,20,18,90.0000
2021-06,South,KY,Entertainment,M,23,21,91.3043
2021-06,South,KY,"Health & Sports",M,5,5,100.0000
2021-06,South,KY,"Home & Living",F,5,2,40.0000
2021-06,South,KY,"Home & Living",M,1,0,0.0000
2021-06,South,KY,"Kids & Baby",F,4,3,75.0000
2021-06,South,KY,"Kids & Baby",M,5,5,100.0000
2021-06,South,KY,"Men's Fashion",F,4,3,75.0000
2021-06,South,KY,"Men's Fashion",M,12,12,100.0000
2021-06,South,KY,"Mobiles & Tablets",F,64,61,95.3125
2021-06,South,KY,"Mobiles & Tablets",M,69,67,97.1014
2021-06,South,KY,Others,M,2,0,0.0000
2021-06,South,KY,"School & Education",F,1,1,100.0000
2021-06,South,KY,Soghaat,F,11,11,100.0000
2021-06,South,KY,Superstore,F,9,9,100.0000
2021-06,South,KY,Superstore,M,5,5,100.0000
2021-06,South,KY,"Women's Fashion",F,6,4,66.6667
2021-06,South,KY,"Women's Fashion",M,18,12,66.6667
2021-06,South,LA,Appliances,F,9,8,88.8889
2021-06,South,LA,Appliances,M,18,15,83.3333
2021-06,South,LA,"Beauty & Grooming",F,4,3,75.0000
2021-06,South,LA,"Beauty & Grooming",M,5,4,80.0000
2021-06,South,LA,Computing,F,3,3,100.0000
2021-06,South,LA,Computing,M,11,5,45.4545
2021-06,South,LA,Entertainment,F,4,4,100.0000
2021-06,South,LA,Entertainment,M,10,8,80.0000
2021-06,South,LA,"Health & Sports",F,4,4,100.0000
2021-06,South,LA,"Health & Sports",M,1,1,100.0000
2021-06,South,LA,"Home & Living",F,5,4,80.0000
2021-06,South,LA,"Kids & Baby",M,1,1,100.0000
2021-06,South,LA,"Men's Fashion",F,4,3,75.0000
2021-06,South,LA,"Men's Fashion",M,3,3,100.0000
2021-06,South,LA,"Mobiles & Tablets",F,25,24,96.0000
2021-06,South,LA,"Mobiles & Tablets",M,11,10,90.9091
2021-06,South,LA,Others,F,1,1,100.0000
2021-06,South,LA,Superstore,F,4,4,100.0000
2021-06,South,LA,Superstore,M,3,2,66.6667
2021-06,South,LA,"Women's Fashion",F,4,3,75.0000
2021-06,South,LA,"Women's Fashion",M,1,1,100.0000
2021-06,South,MD,Appliances,F,11,10,90.9091
2021-06,South,MD,Appliances,M,11,11,100.0000
2021-06,South,MD,"Beauty & Grooming",F,2,2,100.0000
2021-06,South,MD,"Beauty & Grooming",M,1,1,100.0000
2021-06,South,MD,Books,F,2,0,0.0000
2021-06,South,MD,Computing,F,5,3,60.0000
2021-06,South,MD,Computing,M,5,5,100.0000
2021-06,South,MD,Entertainment,F,3,3,100.0000
2021-06,South,MD,Entertainment,M,7,6,85.7143
2021-06,South,MD,"Health & Sports",F,3,2,66.6667
2021-06,South,MD,"Health & Sports",M,1,0,0.0000
2021-06,South,MD,"Home & Living",F,2,1,50.0000
2021-06,South,MD,"Home & Living",M,1,1,100.0000
2021-06,South,MD,"Kids & Baby",M,6,6,100.0000
2021-06,South,MD,"Men's Fashion",F,2,2,100.0000
2021-06,South,MD,"Men's Fashion",M,1,1,100.0000
2021-06,South,MD,"Mobiles & Tablets",F,18,18,100.0000
2021-06,South,MD,"Mobiles & Tablets",M,25,24,96.0000
2021-06,South,MD,Others,F,1,1,100.0000
2021-06,South,MD,Others,M,1,1,100.0000
2021-06,South,MD,"School & Education",F,1,1,100.0000
2021-06,South,MD,Soghaat,F,1,0,0.0000
2021-06,South,MD,Superstore,F,5,3,60.0000
2021-06,South,MD,"Women's Fashion",F,7,3,42.8571
2021-06,South,MD,"Women's Fashion",M,3,3,100.0000
2021-06,South,MS,Appliances,F,9,8,88.8889
2021-06,South,MS,Appliances,M,12,7,58.3333
2021-06,South,MS,"Beauty & Grooming",F,1,1,100.0000
2021-06,South,MS,"Beauty & Grooming",M,1,1,100.0000
2021-06,South,MS,Books,M,1,1,100.0000
2021-06,South,MS,Computing,F,5,5,100.0000
2021-06,South,MS,Computing,M,3,2,66.6667
2021-06,South,MS,Entertainment,F,5,5,100.0000
2021-06,South,MS,Entertainment,M,7,7,100.0000
2021-06,South,MS,"Health & Sports",M,2,2,100.0000
2021-06,South,MS,"Home & Living",F,1,0,0.0000
2021-06,South,MS,"Home & Living",M,2,2,100.0000
2021-06,South,MS,"Kids & Baby",F,1,0,0.0000
2021-06,South,MS,"Kids & Baby",M,2,2,100.0000
2021-06,South,MS,"Men's Fashion",F,1,1,100.0000
2021-06,South,MS,"Men's Fashion",M,3,3,100.0000
2021-06,South,MS,"Mobiles & Tablets",F,39,37,94.8718
2021-06,South,MS,"Mobiles & Tablets",M,27,27,100.0000
2021-06,South,MS,Others,M,1,1,100.0000
2021-06,South,MS,Soghaat,F,2,1,50.0000
2021-06,South,MS,Soghaat,M,2,2,100.0000
2021-06,South,MS,Superstore,F,2,2,100.0000
2021-06,South,MS,Superstore,M,3,3,100.0000
2021-06,South,MS,"Women's Fashion",F,2,2,100.0000
2021-06,South,MS,"Women's Fashion",M,8,8,100.0000
2021-06,South,NC,Appliances,F,38,31,81.5789
2021-06,South,NC,Appliances,M,29,28,96.5517
2021-06,South,NC,"Beauty & Grooming",F,11,9,81.8182
2021-06,South,NC,"Beauty & Grooming",M,2,1,50.0000
2021-06,South,NC,Books,F,5,5,100.0000
2021-06,South,NC,Computing,F,1,1,100.0000
2021-06,South,NC,Computing,M,6,4,66.6667
2021-06,South,NC,Entertainment,F,3,3,100.0000
2021-06,South,NC,Entertainment,M,14,13,92.8571
2021-06,South,NC,"Health & Sports",F,3,2,66.6667
2021-06,South,NC,"Home & Living",M,2,1,50.0000
2021-06,South,NC,"Kids & Baby",F,7,7,100.0000
2021-06,South,NC,"Men's Fashion",F,15,13,86.6667
2021-06,South,NC,"Men's Fashion",M,3,2,66.6667
2021-06,South,NC,"Mobiles & Tablets",F,45,43,95.5556
2021-06,South,NC,"Mobiles & Tablets",M,47,44,93.6170
2021-06,South,NC,Others,M,3,2,66.6667
2021-06,South,NC,Soghaat,M,7,7,100.0000
2021-06,South,NC,Superstore,F,17,17,100.0000
2021-06,South,NC,Superstore,M,1,0,0.0000
2021-06,South,NC,"Women's Fashion",F,9,9,100.0000
2021-06,South,NC,"Women's Fashion",M,3,2,66.6667
2021-06,South,OK,Appliances,F,14,14,100.0000
2021-06,South,OK,Appliances,M,10,9,90.0000
2021-06,South,OK,"Beauty & Grooming",F,5,3,60.0000
2021-06,South,OK,Computing,F,19,18,94.7368
2021-06,South,OK,Computing,M,2,2,100.0000
2021-06,South,OK,Entertainment,F,5,5,100.0000
2021-06,South,OK,Entertainment,M,9,8,88.8889
2021-06,South,OK,"Health & Sports",F,2,2,100.0000
2021-06,South,OK,"Health & Sports",M,2,1,50.0000
2021-06,South,OK,"Home & Living",F,3,3,100.0000
2021-06,South,OK,"Home & Living",M,2,1,50.0000
2021-06,South,OK,"Kids & Baby",M,2,2,100.0000
2021-06,South,OK,"Men's Fashion",F,2,1,50.0000
2021-06,South,OK,"Men's Fashion",M,4,3,75.0000
2021-06,South,OK,"Mobiles & Tablets",F,29,28,96.5517
2021-06,South,OK,"Mobiles & Tablets",M,41,37,90.2439
2021-06,South,OK,Others,F,5,5,100.0000
2021-06,South,OK,Soghaat,F,2,2,100.0000
2021-06,South,OK,Superstore,F,21,17,80.9524
2021-06,South,OK,Superstore,M,2,2,100.0000
2021-06,South,OK,"Women's Fashion",F,14,12,85.7143
2021-06,South,OK,"Women's Fashion",M,4,4,100.0000
2021-06,South,SC,Appliances,F,7,7,100.0000
2021-06,South,SC,Appliances,M,21,21,100.0000
2021-06,South,SC,"Beauty & Grooming",F,6,6,100.0000
2021-06,South,SC,"Beauty & Grooming",M,9,9,100.0000
2021-06,South,SC,Computing,F,1,1,100.0000
2021-06,South,SC,Computing,M,8,7,87.5000
2021-06,South,SC,Entertainment,F,2,2,100.0000
2021-06,South,SC,Entertainment,M,15,11,73.3333
2021-06,South,SC,"Health & Sports",M,6,3,50.0000
2021-06,South,SC,"Home & Living",F,2,2,100.0000
2021-06,South,SC,"Home & Living",M,1,1,100.0000
2021-06,South,SC,"Kids & Baby",F,1,1,100.0000
2021-06,South,SC,"Kids & Baby",M,3,3,100.0000
2021-06,South,SC,"Men's Fashion",F,7,6,85.7143
2021-06,South,SC,"Men's Fashion",M,1,1,100.0000
2021-06,South,SC,"Mobiles & Tablets",F,29,25,86.2069
2021-06,South,SC,"Mobiles & Tablets",M,22,21,95.4545
2021-06,South,SC,Others,F,1,1,100.0000
2021-06,South,SC,Soghaat,F,1,1,100.0000
2021-06,South,SC,Soghaat,M,1,1,100.0000
2021-06,South,SC,Superstore,F,7,7,100.0000
2021-06,South,SC,Superstore,M,4,4,100.0000
2021-06,South,SC,"Women's Fashion",F,7,6,85.7143
2021-06,South,SC,"Women's Fashion",M,3,2,66.6667
2021-06,South,TN,Appliances,F,27,24,88.8889
2021-06,South,TN,Appliances,M,15,14,93.3333
2021-06,South,TN,"Beauty & Grooming",F,5,4,80.0000
2021-06,South,TN,"Beauty & Grooming",M,4,1,25.0000
2021-06,South,TN,Books,M,1,0,0.0000
2021-06,South,TN,Computing,F,8,8,100.0000
2021-06,South,TN,Computing,M,4,3,75.0000
2021-06,South,TN,Entertainment,F,6,5,83.3333
2021-06,South,TN,Entertainment,M,9,6,66.6667
2021-06,South,TN,"Home & Living",F,1,0,0.0000
2021-06,South,TN,"Home & Living",M,1,1,100.0000
2021-06,South,TN,"Kids & Baby",F,4,3,75.0000
2021-06,South,TN,"Kids & Baby",M,1,0,0.0000
2021-06,South,TN,"Men's Fashion",F,2,1,50.0000
2021-06,South,TN,"Men's Fashion",M,3,2,66.6667
2021-06,South,TN,"Mobiles & Tablets",F,32,31,96.8750
2021-06,South,TN,"Mobiles & Tablets",M,28,26,92.8571
2021-06,South,TN,Soghaat,F,3,3,100.0000
2021-06,South,TN,Soghaat,M,1,0,0.0000
2021-06,South,TN,Superstore,F,3,3,100.0000
2021-06,South,TN,Superstore,M,2,2,100.0000
2021-06,South,TN,"Women's Fashion",F,9,9,100.0000
2021-06,South,TN,"Women's Fashion",M,8,7,87.5000
2021-06,South,TX,Appliances,F,32,26,81.2500
2021-06,South,TX,Appliances,M,62,49,79.0323
2021-06,South,TX,"Beauty & Grooming",F,13,10,76.9231
2021-06,South,TX,"Beauty & Grooming",M,24,17,70.8333
2021-06,South,TX,Computing,F,12,11,91.6667
2021-06,South,TX,Computing,M,9,6,66.6667
2021-06,South,TX,Entertainment,F,31,29,93.5484
2021-06,South,TX,Entertainment,M,40,33,82.5000
2021-06,South,TX,"Health & Sports",F,7,6,85.7143
2021-06,South,TX,"Health & Sports",M,3,3,100.0000
2021-06,South,TX,"Home & Living",F,2,2,100.0000
2021-06,South,TX,"Home & Living",M,3,2,66.6667
2021-06,South,TX,"Kids & Baby",F,5,5,100.0000
2021-06,South,TX,"Kids & Baby",M,4,4,100.0000
2021-06,South,TX,"Men's Fashion",F,13,9,69.2308
2021-06,South,TX,"Men's Fashion",M,26,19,73.0769
2021-06,South,TX,"Mobiles & Tablets",F,91,77,84.6154
2021-06,South,TX,"Mobiles & Tablets",M,122,111,90.9836
2021-06,South,TX,Others,M,1,1,100.0000
2021-06,South,TX,"School & Education",F,1,1,100.0000
2021-06,South,TX,Soghaat,F,4,4,100.0000
2021-06,South,TX,Soghaat,M,4,2,50.0000
2021-06,South,TX,Superstore,F,23,21,91.3043
2021-06,South,TX,Superstore,M,12,11,91.6667
2021-06,South,TX,"Women's Fashion",F,19,12,63.1579
2021-06,South,TX,"Women's Fashion",M,15,11,73.3333
2021-06,South,VA,Appliances,F,10,6,60.0000
2021-06,South,VA,Appliances,M,10,10,100.0000
2021-06,South,VA,"Beauty & Grooming",F,2,2,100.0000
2021-06,South,VA,"Beauty & Grooming",M,3,2,66.6667
2021-06,South,VA,Books,M,2,1,50.0000
2021-06,South,VA,Computing,F,12,12,100.0000
2021-06,South,VA,Computing,M,1,1,100.0000
2021-06,South,VA,Entertainment,F,13,13,100.0000
2021-06,South,VA,Entertainment,M,19,13,68.4211
2021-06,South,VA,"Health & Sports",F,1,1,100.0000
2021-06,South,VA,"Health & Sports",M,28,27,96.4286
2021-06,South,VA,"Home & Living",F,1,0,0.0000
2021-06,South,VA,"Home & Living",M,2,0,0.0000
2021-06,South,VA,"Kids & Baby",F,8,7,87.5000
2021-06,South,VA,"Men's Fashion",F,6,3,50.0000
2021-06,South,VA,"Men's Fashion",M,4,4,100.0000
2021-06,South,VA,"Mobiles & Tablets",F,62,52,83.8710
2021-06,South,VA,"Mobiles & Tablets",M,35,28,80.0000
2021-06,South,VA,Others,M,1,0,0.0000
2021-06,South,VA,Soghaat,F,1,0,0.0000
2021-06,South,VA,Soghaat,M,2,1,50.0000
2021-06,South,VA,Superstore,F,7,4,57.1429
2021-06,South,VA,Superstore,M,14,13,92.8571
2021-06,South,VA,"Women's Fashion",F,7,5,71.4286
2021-06,South,VA,"Women's Fashion",M,4,2,50.0000
2021-06,South,WV,Appliances,F,11,9,81.8182
2021-06,South,WV,Appliances,M,16,12,75.0000
2021-06,South,WV,"Beauty & Grooming",F,3,2,66.6667
2021-06,South,WV,"Beauty & Grooming",M,2,2,100.0000
2021-06,South,WV,Computing,F,5,5,100.0000
2021-06,South,WV,Computing,M,4,4,100.0000
2021-06,South,WV,Entertainment,F,24,10,41.6667
2021-06,South,WV,Entertainment,M,14,11,78.5714
2021-06,South,WV,"Health & Sports",F,2,1,50.0000
2021-06,South,WV,"Home & Living",F,4,4,100.0000
2021-06,South,WV,"Home & Living",M,4,2,50.0000
2021-06,South,WV,"Kids & Baby",M,1,0,0.0000
2021-06,South,WV,"Men's Fashion",F,13,11,84.6154
2021-06,South,WV,"Mobiles & Tablets",F,77,70,90.9091
2021-06,South,WV,"Mobiles & Tablets",M,47,40,85.1064
2021-06,South,WV,Others,F,1,0,0.0000
2021-06,South,WV,Others,M,1,0,0.0000
2021-06,South,WV,"School & Education",F,1,1,100.0000
2021-06,South,WV,Superstore,F,5,4,80.0000
2021-06,South,WV,Superstore,M,4,4,100.0000
2021-06,South,WV,"Women's Fashion",F,6,6,100.0000
2021-06,South,WV,"Women's Fashion",M,3,3,100.0000
2021-06,West,AK,Appliances,F,4,3,75.0000
2021-06,West,AK,Appliances,M,3,3,100.0000
2021-06,West,AK,"Beauty & Grooming",M,1,1,100.0000
2021-06,West,AK,Books,M,2,1,50.0000
2021-06,West,AK,Entertainment,F,4,4,100.0000
2021-06,West,AK,Entertainment,M,12,12,100.0000
2021-06,West,AK,"Health & Sports",M,1,1,100.0000
2021-06,West,AK,"Home & Living",F,2,2,100.0000
2021-06,West,AK,"Kids & Baby",M,1,1,100.0000
2021-06,West,AK,"Men's Fashion",F,2,1,50.0000
2021-06,West,AK,"Men's Fashion",M,5,5,100.0000
2021-06,West,AK,"Mobiles & Tablets",F,12,12,100.0000
2021-06,West,AK,"Mobiles & Tablets",M,31,31,100.0000
2021-06,West,AK,Others,M,2,2,100.0000
2021-06,West,AK,Soghaat,F,1,1,100.0000
2021-06,West,AK,Soghaat,M,7,5,71.4286
2021-06,West,AK,Superstore,F,2,2,100.0000
2021-06,West,AK,Superstore,M,5,5,100.0000
2021-06,West,AK,"Women's Fashion",M,4,4,100.0000
2021-06,West,AZ,Appliances,F,15,12,80.0000
2021-06,West,AZ,Appliances,M,23,21,91.3043
2021-06,West,AZ,"Beauty & Grooming",M,5,5,100.0000
2021-06,West,AZ,Computing,F,6,6,100.0000
2021-06,West,AZ,Computing,M,4,4,100.0000
2021-06,West,AZ,Entertainment,F,3,2,66.6667
2021-06,West,AZ,Entertainment,M,14,14,100.0000
2021-06,West,AZ,"Health & Sports",M,3,3,100.0000
2021-06,West,AZ,"Kids & Baby",M,2,2,100.0000
2021-06,West,AZ,"Men's Fashion",F,1,1,100.0000
2021-06,West,AZ,"Men's Fashion",M,15,12,80.0000
2021-06,West,AZ,"Mobiles & Tablets",F,27,25,92.5926
2021-06,West,AZ,"Mobiles & Tablets",M,67,60,89.5522
2021-06,West,AZ,Soghaat,M,2,2,100.0000
2021-06,West,AZ,Superstore,F,2,2,100.0000
2021-06,West,AZ,Superstore,M,6,5,83.3333
2021-06,West,AZ,"Women's Fashion",F,2,1,50.0000
2021-06,West,AZ,"Women's Fashion",M,9,8,88.8889
2021-06,West,CA,Appliances,F,49,45,91.8367
2021-06,West,CA,Appliances,M,64,54,84.3750
2021-06,West,CA,"Beauty & Grooming",F,11,10,90.9091
2021-06,West,CA,"Beauty & Grooming",M,15,10,66.6667
2021-06,West,CA,Books,F,3,3,100.0000
2021-06,West,CA,Computing,F,9,9,100.0000
2021-06,West,CA,Computing,M,9,8,88.8889
2021-06,West,CA,Entertainment,F,47,34,72.3404
2021-06,West,CA,Entertainment,M,36,28,77.7778
2021-06,West,CA,"Health & Sports",F,5,5,100.0000
2021-06,West,CA,"Health & Sports",M,5,5,100.0000
2021-06,West,CA,"Home & Living",F,6,3,50.0000
2021-06,West,CA,"Home & Living",M,4,0,0.0000
2021-06,West,CA,"Kids & Baby",F,3,3,100.0000
2021-06,West,CA,"Kids & Baby",M,3,2,66.6667
