ym,region,state,gender,category,order_cnt
2021-08,South,TN,M,"Home & Living",2
2021-08,South,TN,M,"Men's Fashion",3
2021-08,South,TN,M,"Mobiles & Tablets",3
2021-08,South,TX,F,Appliances,2
2021-08,South,TX,F,Computing,1
2021-08,South,TX,F,Entertainment,3
2021-08,South,TX,F,"Health & Sports",1
2021-08,South,TX,F,"Men's Fashion",5
2021-08,South,TX,F,"Mobiles & Tablets",13
2021-08,South,TX,F,"Women's Fashion",1
2021-08,South,TX,M,Appliances,3
2021-08,South,TX,M,"Beauty & Grooming",2
2021-08,South,TX,M,"Health & Sports",1
2021-08,South,TX,M,"Home & Living",2
2021-08,South,TX,M,"Men's Fashion",20
2021-08,South,TX,M,"Mobiles & Tablets",21
2021-08,South,TX,M,Soghaat,2
2021-08,South,TX,M,Superstore,12
2021-08,South,TX,M,"Women's Fashion",2
2021-08,South,VA,F,Appliances,2
2021-08,South,VA,F,"Beauty & Grooming",4
2021-08,South,VA,F,Computing,1
2021-08,South,VA,F,Entertainment,7
2021-08,South,VA,F,"Kids & Baby",1
2021-08,South,VA,F,"Mobiles & Tablets",17
2021-08,South,VA,F,Superstore,1
2021-08,South,VA,F,"Women's Fashion",2
2021-08,South,VA,M,"Beauty & Grooming",3
2021-08,South,VA,M,Entertainment,2
2021-08,South,VA,M,"Health & Sports",3
2021-08,South,VA,M,"Men's Fashion",2
2021-08,South,VA,M,"Mobiles & Tablets",2
2021-08,South,VA,M,Superstore,1
2021-08,South,WV,F,"Beauty & Grooming",2
2021-08,South,WV,F,Entertainment,2
2021-08,South,WV,F,"Kids & Baby",1
2021-08,South,WV,F,"Men's Fashion",3
2021-08,South,WV,F,"Mobiles & Tablets",6
2021-08,South,WV,F,"Women's Fashion",2
2021-08,South,WV,M,"Beauty & Grooming",1
2021-08,South,WV,M,"Home & Living",1
2021-08,South,WV,M,"Mobiles & Tablets",13
2021-08,South,WV,M,Superstore,1
2021-08,West,AK,F,"Women's Fashion",1
2021-08,West,AK,M,Entertainment,1
2021-08,West,AK,M,"Home & Living",1
2021-08,West,AK,M,"Kids & Baby",1
2021-08,West,AK,M,"Men's Fashion",2
2021-08,West,AK,M,"Mobiles & Tablets",32
2021-08,West,AK,M,Superstore,1
2021-08,West,AZ,F,"Home & Living",1
2021-08,West,AZ,F,"Men's Fashion",1
2021-08,West,AZ,M,Appliances,1
2021-08,West,AZ,M,Entertainment,1
2021-08,West,AZ,M,"Men's Fashion",1
2021-08,West,AZ,M,"Mobiles & Tablets",1
2021-08,West,AZ,M,Soghaat,1
2021-08,West,CA,F,Appliances,4
2021-08,West,CA,F,Books,1
2021-08,West,CA,F,Computing,1
2021-08,West,CA,F,Entertainment,1
2021-08,West,CA,F,"Home & Living",2
2021-08,West,CA,F,"Kids & Baby",1
2021-08,West,CA,F,"Men's Fashion",8
2021-08,West,CA,F,"Mobiles & Tablets",8
2021-08,West,CA,F,"Women's Fashion",2
2021-08,West,CA,M,Appliances,4
2021-08,West,CA,M,Computing,1
2021-08,West,CA,M,Entertainment,2
2021-08,West,CA,M,"Health & Sports",1
2021-08,West,CA,M,"Home & Living",5
2021-08,West,CA,M,"Kids & Baby",2
2021-08,West,CA,M,"Men's Fashion",2
2021-08,West,CA,M,"Mobiles & Tablets",17
2021-08,West,CA,M,Superstore,1
2021-08,West,CA,M,"Women's Fashion",1
2021-08,West,CO,F,Appliances,4
2021-08,West,CO,F,"Men's Fashion",30
2021-08,West,CO,F,"Mobiles & Tablets",23
2021-08,West,CO,M,Appliances,1
2021-08,West,CO,M,Computing,1
2021-08,West,CO,M,"Mobiles & Tablets",4
2021-08,West,CO,M,"Women's Fashion",3
2021-08,West,HI,F,"Kids & Baby",1
2021-08,West,HI,M,"Mobiles & Tablets",2
2021-08,West,ID,F,Appliances,1
2021-08,West,ID,M,"Men's Fashion",5
2021-08,West,ID,M,"Mobiles & Tablets",14
2021-08,West,ID,M,Soghaat,9
2021-08,West,MT,F,Appliances,6
2021-08,West,MT,F,Entertainment,2
2021-08,West,MT,F,"Home & Living",1
2021-08,West,MT,F,"Mobiles & Tablets",6
2021-08,West,MT,F,Superstore,14
2021-08,West,MT,M,"Men's Fashion",2
2021-08,West,NM,F,Appliances,1
2021-08,West,NM,F,Computing,1
2021-08,West,NM,F,Entertainment,1
2021-08,West,NM,F,"Men's Fashion",1
2021-08,West,NM,F,"Mobiles & Tablets",45
2021-08,West,NM,F,Soghaat,1
2021-08,West,NM,F,Superstore,1
2021-08,West,NM,F,"Women's Fashion",3
2021-08,West,NM,M,Entertainment,1
2021-08,West,NM,M,"Mobiles & Tablets",2
2021-08,West,NV,F,"Health & Sports",1
2021-08,West,NV,M,"Women's Fashion",5
2021-08,West,OR,F,Appliances,6
2021-08,West,OR,F,Computing,1
2021-08,West,OR,F,"Home & Living",1
2021-08,West,OR,F,"Men's Fashion",2
2021-08,West,OR,F,"Mobiles & Tablets",15
2021-08,West,OR,F,Superstore,4
2021-08,West,OR,M,"Mobiles & Tablets",2
2021-08,West,UT,F,Appliances,2
2021-08,West,UT,F,Computing,2
2021-08,West,UT,F,"Mobiles & Tablets",4
2021-08,West,UT,M,"Beauty & Grooming",1
2021-08,West,UT,M,"Home & Living",1
2021-08,West,UT,M,"Mobiles & Tablets",2
2021-08,West,UT,M,"School & Education",1
2021-08,West,WA,F,Appliances,14
2021-08,West,WA,F,"Beauty & Grooming",1
2021-08,West,WA,F,Computing,3
2021-08,West,WA,F,"Home & Living",2
2021-08,West,WA,F,"Men's Fashion",1
2021-08,West,WA,F,"Mobiles & Tablets",57
2021-08,West,WA,F,"School & Education",1
2021-08,West,WA,F,Soghaat,1
2021-08,West,WA,F,Superstore,1
2021-08,West,WA,F,"Women's Fashion",3
2021-08,West,WA,M,Appliances,2
2021-08,West,WA,M,"Men's Fashion",1
2021-08,West,WY,F,"Men's Fashion",1
2021-08,West,WY,F,"Mobiles & Tablets",1
2021-08,West,WY,M,"Health & Sports",2
2021-09,Midwest,IA,F,Appliances,5
2021-09,Midwest,IA,F,Entertainment,13
2021-09,Midwest,IA,F,"Home & Living",2
2021-09,Midwest,IA,F,"Mobiles & Tablets",8
2021-09,Midwest,IA,F,"Women's Fashion",2
2021-09,Midwest,IA,M,"Home & Living",1
2021-09,Midwest,IA,M,"Kids & Baby",1
2021-09,Midwest,IA,M,"Men's Fashion",4
2021-09,Midwest,IA,M,"Mobiles & Tablets",4
2021-09,Midwest,IA,M,Superstore,1
2021-09,Midwest,IA,M,"Women's Fashion",3
2021-09,Midwest,IL,F,Appliances,1
2021-09,Midwest,IL,F,"Beauty & Grooming",5
2021-09,Midwest,IL,F,"Health & Sports",2
2021-09,Midwest,IL,F,"Kids & Baby",1
2021-09,Midwest,IL,F,"Men's Fashion",7
2021-09,Midwest,IL,F,"Mobiles & Tablets",4
2021-09,Midwest,IL,F,Superstore,2
2021-09,Midwest,IL,M,Appliances,2
2021-09,Midwest,IL,M,Computing,2
2021-09,Midwest,IL,M,"Health & Sports",5
2021-09,Midwest,IL,M,"Home & Living",1
2021-09,Midwest,IL,M,"Mobiles & Tablets",19
2021-09,Midwest,IL,M,Superstore,5
2021-09,Midwest,IN,F,Appliances,7
2021-09,Midwest,IN,F,"Beauty & Grooming",3
2021-09,Midwest,IN,F,"Home & Living",1
2021-09,Midwest,IN,F,"Kids & Baby",1
2021-09,Midwest,IN,F,"Mobiles & Tablets",1
2021-09,Midwest,IN,F,Others,4
2021-09,Midwest,IN,F,Soghaat,1
2021-09,Midwest,IN,F,Superstore,2
2021-09,Midwest,IN,F,"Women's Fashion",7
2021-09,Midwest,IN,M,Appliances,8
2021-09,Midwest,IN,M,"Beauty & Grooming",1
2021-09,Midwest,IN,M,Entertainment,2
2021-09,Midwest,IN,M,"Home & Living",1
2021-09,Midwest,IN,M,"Men's Fashion",2
2021-09,Midwest,IN,M,"Mobiles & Tablets",10
2021-09,Midwest,IN,M,Others,8
2021-09,Midwest,KS,F,Appliances,3
2021-09,Midwest,KS,F,"Mobiles & Tablets",2
2021-09,Midwest,KS,F,Superstore,1
2021-09,Midwest,KS,F,"Women's Fashion",1
2021-09,Midwest,KS,M,Appliances,2
2021-09,Midwest,KS,M,Entertainment,3
2021-09,Midwest,MI,F,Appliances,1
2021-09,Midwest,MI,F,"Beauty & Grooming",1
2021-09,Midwest,MI,F,Entertainment,7
2021-09,Midwest,MI,F,"Home & Living",1
2021-09,Midwest,MI,F,"Kids & Baby",1
2021-09,Midwest,MI,F,Superstore,1
2021-09,Midwest,MI,M,"Beauty & Grooming",1
2021-09,Midwest,MI,M,Entertainment,2
2021-09,Midwest,MI,M,"Mobiles & Tablets",7
2021-09,Midwest,MI,M,Superstore,2
2021-09,Midwest,MN,F,Appliances,3
2021-09,Midwest,MN,F,"Beauty & Grooming",4
2021-09,Midwest,MN,F,Entertainment,4
2021-09,Midwest,MN,F,"Home & Living",9
2021-09,Midwest,MN,F,"Men's Fashion",4
2021-09,Midwest,MN,F,"Mobiles & Tablets",10
2021-09,Midwest,MN,F,Soghaat,9
2021-09,Midwest,MN,F,Superstore,2
2021-09,Midwest,MN,F,"Women's Fashion",6
2021-09,Midwest,MN,M,Appliances,2
2021-09,Midwest,MN,M,"Health & Sports",1
2021-09,Midwest,MN,M,"Home & Living",1
2021-09,Midwest,MN,M,"Men's Fashion",2
2021-09,Midwest,MN,M,"Mobiles & Tablets",5
2021-09,Midwest,MN,M,Superstore,1
2021-09,Midwest,MO,F,Appliances,6
2021-09,Midwest,MO,F,"Beauty & Grooming",2
2021-09,Midwest,MO,F,Computing,2
2021-09,Midwest,MO,F,Entertainment,1
2021-09,Midwest,MO,F,"Home & Living",1
2021-09,Midwest,MO,F,"Men's Fashion",1
2021-09,Midwest,MO,F,"Mobiles & Tablets",13
2021-09,Midwest,MO,F,Others,2
2021-09,Midwest,MO,F,Soghaat,1
2021-09,Midwest,MO,F,Superstore,13
2021-09,Midwest,MO,F,"Women's Fashion",1
2021-09,Midwest,MO,M,Appliances,2
2021-09,Midwest,MO,M,"Beauty & Grooming",2
2021-09,Midwest,MO,M,Entertainment,3
2021-09,Midwest,MO,M,"Men's Fashion",1
2021-09,Midwest,MO,M,"Mobiles & Tablets",7
2021-09,Midwest,MO,M,Superstore,1
2021-09,Midwest,MO,M,"Women's Fashion",2
2021-09,Midwest,ND,F,Appliances,1
2021-09,Midwest,ND,M,Appliances,1
2021-09,Midwest,ND,M,"Beauty & Grooming",1
2021-09,Midwest,NE,F,"Men's Fashion",1
2021-09,Midwest,NE,F,"Mobiles & Tablets",4
2021-09,Midwest,NE,F,Soghaat,1
2021-09,Midwest,NE,F,Superstore,4
2021-09,Midwest,NE,F,"Women's Fashion",1
2021-09,Midwest,NE,M,Entertainment,1
2021-09,Midwest,NE,M,"Men's Fashion",1
2021-09,Midwest,NE,M,"Mobiles & Tablets",2
2021-09,Midwest,NE,M,"Women's Fashion",1
2021-09,Midwest,OH,F,Appliances,2
2021-09,Midwest,OH,F,"Beauty & Grooming",4
2021-09,Midwest,OH,F,Computing,3
2021-09,Midwest,OH,F,"Men's Fashion",1
2021-09,Midwest,OH,F,"Mobiles & Tablets",15
2021-09,Midwest,OH,F,Soghaat,1
2021-09,Midwest,OH,F,"Women's Fashion",1
2021-09,Midwest,OH,M,Appliances,3
2021-09,Midwest,OH,M,"Beauty & Grooming",4
2021-09,Midwest,OH,M,Entertainment,4
2021-09,Midwest,OH,M,"Home & Living",1
2021-09,Midwest,OH,M,"Kids & Baby",1
2021-09,Midwest,OH,M,"Men's Fashion",2
2021-09,Midwest,OH,M,"Mobiles & Tablets",2
2021-09,Midwest,OH,M,Superstore,1
2021-09,Midwest,OH,M,"Women's Fashion",13
2021-09,Midwest,SD,F,"Beauty & Grooming",2
2021-09,Midwest,SD,F,"Men's Fashion",1
2021-09,Midwest,SD,F,Soghaat,1
2021-09,Midwest,SD,F,Superstore,1
2021-09,Midwest,SD,F,"Women's Fashion",1
2021-09,Midwest,SD,M,Appliances,4
2021-09,Midwest,SD,M,"Beauty & Grooming",1
2021-09,Midwest,SD,M,Computing,2
2021-09,Midwest,SD,M,Entertainment,1
2021-09,Midwest,SD,M,"Home & Living",1
2021-09,Midwest,SD,M,"Men's Fashion",2
2021-09,Midwest,SD,M,"Mobiles & Tablets",2
2021-09,Midwest,SD,M,"School & Education",2
2021-09,Midwest,WI,F,"Beauty & Grooming",1
2021-09,Midwest,WI,F,Entertainment,3
2021-09,Midwest,WI,F,"Men's Fashion",1
2021-09,Midwest,WI,F,"Mobiles & Tablets",4
2021-09,Midwest,WI,F,Soghaat,1
2021-09,Midwest,WI,M,Appliances,12
2021-09,Midwest,WI,M,"Beauty & Grooming",1
2021-09,Midwest,WI,M,Entertainment,9
2021-09,Midwest,WI,M,"Men's Fashion",2
2021-09,Midwest,WI,M,"Mobiles & Tablets",6
2021-09,Midwest,WI,M,Soghaat,1
2021-09,Midwest,WI,M,Superstore,2
2021-09,Midwest,WI,M,"Women's Fashion",1
2021-09,Northeast,CT,F,Entertainment,1
2021-09,Northeast,CT,F,"Kids & Baby",1
2021-09,Northeast,CT,F,"Mobiles & Tablets",2
2021-09,Northeast,CT,F,Superstore,1
2021-09,Northeast,CT,M,Appliances,1
2021-09,Northeast,CT,M,Entertainment,1
2021-09,Northeast,CT,M,"Men's Fashion",1
2021-09,Northeast,CT,M,"Mobiles & Tablets",3
2021-09,Northeast,CT,M,Others,12
2021-09,Northeast,CT,M,Superstore,1
2021-09,Northeast,CT,M,"Women's Fashion",1
2021-09,Northeast,MA,F,Appliances,2
2021-09,Northeast,MA,F,"Health & Sports",4
2021-09,Northeast,MA,F,"Men's Fashion",1
2021-09,Northeast,MA,F,"Mobiles & Tablets",2
2021-09,Northeast,MA,F,Soghaat,1
2021-09,Northeast,MA,M,Appliances,2
2021-09,Northeast,MA,M,"Men's Fashion",1
2021-09,Northeast,MA,M,"Mobiles & Tablets",2
2021-09,Northeast,MA,M,"Women's Fashion",1
2021-09,Northeast,ME,F,"Beauty & Grooming",1
2021-09,Northeast,ME,F,"Men's Fashion",1
2021-09,Northeast,ME,F,"Mobiles & Tablets",2
2021-09,Northeast,ME,M,Appliances,2
2021-09,Northeast,ME,M,"Beauty & Grooming",1
2021-09,Northeast,ME,M,Entertainment,12
2021-09,Northeast,ME,M,"Men's Fashion",1
2021-09,Northeast,ME,M,"Mobiles & Tablets",2
2021-09,Northeast,NH,F,Entertainment,1
2021-09,Northeast,NH,M,Appliances,1
2021-09,Northeast,NH,M,"Men's Fashion",1
2021-09,Northeast,NH,M,"Women's Fashion",2
2021-09,Northeast,NJ,F,Appliances,1
2021-09,Northeast,NJ,F,"Kids & Baby",1
2021-09,Northeast,NJ,F,"Mobiles & Tablets",5
2021-09,Northeast,NJ,F,"Women's Fashion",2
2021-09,Northeast,NJ,M,Appliances,3
2021-09,Northeast,NJ,M,"Beauty & Grooming",3
2021-09,Northeast,NJ,M,Computing,3
2021-09,Northeast,NJ,M,Entertainment,3
2021-09,Northeast,NJ,M,"Men's Fashion",4
2021-09,Northeast,NJ,M,"Mobiles & Tablets",13
2021-09,Northeast,NJ,M,Soghaat,1
2021-09,Northeast,NJ,M,"Women's Fashion",5
2021-09,Northeast,NY,F,Appliances,4
2021-09,Northeast,NY,F,"Beauty & Grooming",3
2021-09,Northeast,NY,F,Computing,2
2021-09,Northeast,NY,F,Entertainment,4
2021-09,Northeast,NY,F,"Kids & Baby",1
2021-09,Northeast,NY,F,"Men's Fashion",5
2021-09,Northeast,NY,F,"Mobiles & Tablets",3
2021-09,Northeast,NY,F,Soghaat,1
2021-09,Northeast,NY,F,"Women's Fashion",3
2021-09,Northeast,NY,M,Appliances,3
2021-09,Northeast,NY,M,"Beauty & Grooming",5
2021-09,Northeast,NY,M,Computing,1
2021-09,Northeast,NY,M,Entertainment,3
2021-09,Northeast,NY,M,"Home & Living",4
2021-09,Northeast,NY,M,"Kids & Baby",1
2021-09,Northeast,NY,M,"Men's Fashion",8
2021-09,Northeast,NY,M,"Mobiles & Tablets",6
2021-09,Northeast,NY,M,Others,2
2021-09,Northeast,NY,M,"School & Education",1
2021-09,Northeast,NY,M,Superstore,6
2021-09,Northeast,NY,M,"Women's Fashion",7
2021-09,Northeast,PA,F,Appliances,5
2021-09,Northeast,PA,F,Entertainment,2
2021-09,Northeast,PA,F,"Home & Living",1
2021-09,Northeast,PA,F,"Men's Fashion",6
2021-09,Northeast,PA,F,"Mobiles & Tablets",9
2021-09,Northeast,PA,F,Soghaat,10
2021-09,Northeast,PA,F,"Women's Fashion",3
2021-09,Northeast,PA,M,Appliances,6
2021-09,Northeast,PA,M,"Beauty & Grooming",7
2021-09,Northeast,PA,M,Computing,7
2021-09,Northeast,PA,M,Entertainment,4
2021-09,Northeast,PA,M,"Men's Fashion",2
2021-09,Northeast,PA,M,"Mobiles & Tablets",71
2021-09,Northeast,PA,M,Superstore,3
2021-09,Northeast,PA,M,"Women's Fashion",4
2021-09,Northeast,VT,F,"Men's Fashion",2
2021-09,Northeast,VT,F,"Mobiles & Tablets",46
2021-09,Northeast,VT,M,Appliances,2
2021-09,Northeast,VT,M,"Beauty & Grooming",3
2021-09,Northeast,VT,M,Computing,2
2021-09,Northeast,VT,M,"Health & Sports",3
2021-09,Northeast,VT,M,"Home & Living",2
2021-09,Northeast,VT,M,"Men's Fashion",1
2021-09,Northeast,VT,M,"Mobiles & Tablets",2
2021-09,Northeast,VT,M,"Women's Fashion",4
2021-09,South,AL,F,Appliances,6
2021-09,South,AL,F,"Beauty & Grooming",4
2021-09,South,AL,F,Computing,1
2021-09,South,AL,F,Entertainment,1
2021-09,South,AL,F,"Health & Sports",1
2021-09,South,AL,F,"Home & Living",1
2021-09,South,AL,F,"Men's Fashion",6
2021-09,South,AL,F,"Mobiles & Tablets",2
2021-09,South,AL,F,"Women's Fashion",1
2021-09,South,AL,M,Appliances,1
2021-09,South,AL,M,"Beauty & Grooming",1
2021-09,South,AL,M,"Health & Sports",1
2021-09,South,AL,M,"Kids & Baby",1
2021-09,South,AL,M,"Men's Fashion",6
2021-09,South,AL,M,"Mobiles & Tablets",3
2021-09,South,AL,M,Superstore,7
2021-09,South,AL,M,"Women's Fashion",1
2021-09,South,AR,F,Computing,1
2021-09,South,AR,F,"Men's Fashion",2
2021-09,South,AR,F,"Mobiles & Tablets",1
2021-09,South,AR,M,Appliances,1
2021-09,South,AR,M,"Beauty & Grooming",1
2021-09,South,AR,M,"Health & Sports",1
2021-09,South,AR,M,"Men's Fashion",2
2021-09,South,AR,M,"Mobiles & Tablets",1
2021-09,South,AR,M,Superstore,3
2021-09,South,AR,M,"Women's Fashion",1
2021-09,South,DC,F,Appliances,1
2021-09,South,DC,F,Superstore,1
2021-09,South,DC,M,Superstore,2
2021-09,South,DE,F,"Mobiles & Tablets",1
2021-09,South,DE,M,Appliances,1
2021-09,South,FL,F,Computing,4
2021-09,South,FL,F,Entertainment,6
2021-09,South,FL,F,"Health & Sports",1
2021-09,South,FL,F,"Men's Fashion",3
2021-09,South,FL,F,"Mobiles & Tablets",6
2021-09,South,FL,F,Superstore,2
2021-09,South,FL,F,"Women's Fashion",16
2021-09,South,FL,M,Appliances,6
2021-09,South,FL,M,"Beauty & Grooming",7
2021-09,South,FL,M,"Home & Living",4
2021-09,South,FL,M,"Men's Fashion",2
2021-09,South,FL,M,"Mobiles & Tablets",4
2021-09,South,FL,M,Superstore,8
2021-09,South,FL,M,"Women's Fashion",6
2021-09,South,GA,F,"Beauty & Grooming",1
2021-09,South,GA,F,Entertainment,1
2021-09,South,GA,F,"Kids & Baby",1
2021-09,South,GA,F,"Men's Fashion",1
2021-09,South,GA,F,"Mobiles & Tablets",4
2021-09,South,GA,F,Soghaat,1
2021-09,South,GA,F,Superstore,1
2021-09,South,GA,F,"Women's Fashion",1
2021-09,South,GA,M,Appliances,2
2021-09,South,GA,M,Entertainment,3
2021-09,South,GA,M,"Mobiles & Tablets",10
2021-09,South,GA,M,Soghaat,1
2021-09,South,GA,M,Superstore,1
2021-09,South,KY,F,"Beauty & Grooming",10
2021-09,South,KY,F,Entertainment,3
2021-09,South,KY,F,"Health & Sports",1
2021-09,South,KY,F,"Home & Living",1
2021-09,South,KY,F,"Men's Fashion",2
2021-09,South,KY,F,"Mobiles & Tablets",4
2021-09,South,KY,F,Superstore,1
2021-09,South,KY,F,"Women's Fashion",12
2021-09,South,KY,M,Appliances,3
2021-09,South,KY,M,"Beauty & Grooming",2
2021-09,South,KY,M,"Kids & Baby",5
2021-09,South,KY,M,"Men's Fashion",3
2021-09,South,KY,M,"Mobiles & Tablets",13
2021-09,South,KY,M,"School & Education",2
2021-09,South,KY,M,Superstore,5
2021-09,South,KY,M,"Women's Fashion",2
2021-09,South,LA,F,Appliances,1
2021-09,South,LA,F,"Beauty & Grooming",2
2021-09,South,LA,F,Computing,1
2021-09,South,LA,F,"Health & Sports",1
2021-09,South,LA,F,"Men's Fashion",11
2021-09,South,LA,F,"Mobiles & Tablets",6
2021-09,South,LA,F,Others,3
2021-09,South,LA,F,"School & Education",1
2021-09,South,LA,F,Soghaat,2
2021-09,South,LA,F,Superstore,1
2021-09,South,LA,F,"Women's Fashion",3
2021-09,South,LA,M,Appliances,4
2021-09,South,LA,M,"Beauty & Grooming",1
2021-09,South,LA,M,Computing,3
2021-09,South,LA,M,"Men's Fashion",3
2021-09,South,LA,M,"Mobiles & Tablets",1
2021-09,South,MD,F,Computing,5
2021-09,South,MD,F,"Men's Fashion",1
2021-09,South,MD,F,"Mobiles & Tablets",10
2021-09,South,MD,F,"Women's Fashion",4
2021-09,South,MD,M,Appliances,4
2021-09,South,MD,M,Computing,1
2021-09,South,MD,M,"Home & Living",1
2021-09,South,MD,M,"Mobiles & Tablets",2
2021-09,South,MS,F,Entertainment,1
2021-09,South,MS,F,"Men's Fashion",1
2021-09,South,MS,F,"Mobiles & Tablets",3
2021-09,South,MS,M,Appliances,1
2021-09,South,MS,M,"Beauty & Grooming",1
2021-09,South,MS,M,"Mobiles & Tablets",4
2021-09,South,NC,F,Appliances,3
2021-09,South,NC,F,"Beauty & Grooming",3
2021-09,South,NC,F,Computing,1
2021-09,South,NC,F,Entertainment,1
2021-09,South,NC,F,"Health & Sports",3
2021-09,South,NC,F,"Kids & Baby",3
2021-09,South,NC,F,"Men's Fashion",2
2021-09,South,NC,F,"Mobiles & Tablets",6
2021-09,South,NC,F,Others,1
2021-09,South,NC,F,Superstore,3
2021-09,South,NC,M,Appliances,2
2021-09,South,NC,M,"Beauty & Grooming",1
2021-09,South,NC,M,Entertainment,2
2021-09,South,NC,M,"Men's Fashion",2
2021-09,South,NC,M,"Mobiles & Tablets",6
2021-09,South,NC,M,"Women's Fashion",2
2021-09,South,OK,F,"Beauty & Grooming",1
2021-09,South,OK,F,Entertainment,5
2021-09,South,OK,F,"Men's Fashion",4
2021-09,South,OK,F,"Women's Fashion",2
2021-09,South,OK,M,Entertainment,3
2021-09,South,OK,M,"Men's Fashion",3
2021-09,South,OK,M,"Mobiles & Tablets",10
2021-09,South,SC,F,"Beauty & Grooming",1
2021-09,South,SC,F,Entertainment,1
2021-09,South,SC,F,"Home & Living",1
2021-09,South,SC,F,"Mobiles & Tablets",5
2021-09,South,SC,F,Superstore,1
2021-09,South,SC,M,Appliances,6
2021-09,South,SC,M,"Men's Fashion",1
2021-09,South,SC,M,Superstore,1
2021-09,South,TN,F,Appliances,1
2021-09,South,TN,F,Entertainment,2
2021-09,South,TN,F,"Health & Sports",1
2021-09,South,TN,F,"Men's Fashion",4
2021-09,South,TN,F,"Mobiles & Tablets",1
2021-09,South,TN,M,Appliances,2
2021-09,South,TN,M,"Beauty & Grooming",7
2021-09,South,TN,M,Superstore,1
2021-09,South,TN,M,"Women's Fashion",13
2021-09,South,TX,F,Appliances,5
2021-09,South,TX,F,"Beauty & Grooming",2
2021-09,South,TX,F,Computing,1
2021-09,South,TX,F,Entertainment,17
2021-09,South,TX,F,"Men's Fashion",9
2021-09,South,TX,F,"Mobiles & Tablets",6
2021-09,South,TX,F,Soghaat,1
2021-09,South,TX,F,Superstore,1
2021-09,South,TX,F,"Women's Fashion",3
2021-09,South,TX,M,Appliances,10
2021-09,South,TX,M,"Beauty & Grooming",2
2021-09,South,TX,M,Computing,4
2021-09,South,TX,M,Entertainment,9
2021-09,South,TX,M,"Health & Sports",1
2021-09,South,TX,M,"Home & Living",2
2021-09,South,TX,M,"Kids & Baby",1
2021-09,South,TX,M,"Men's Fashion",2
2021-09,South,TX,M,"Mobiles & Tablets",9
2021-09,South,TX,M,Superstore,1
2021-09,South,TX,M,"Women's Fashion",3
2021-09,South,VA,F,Appliances,3
2021-09,South,VA,F,"Beauty & Grooming",4
2021-09,South,VA,F,Entertainment,3
2021-09,South,VA,F,"Men's Fashion",1
2021-09,South,VA,F,"Mobiles & Tablets",23
2021-09,South,VA,F,"Women's Fashion",2
2021-09,South,VA,M,Appliances,1
2021-09,South,VA,M,Computing,1
2021-09,South,VA,M,Entertainment,9
2021-09,South,VA,M,"Home & Living",1
2021-09,South,VA,M,"Men's Fashion",1
2021-09,South,VA,M,"Mobiles & Tablets",3
2021-09,South,VA,M,"Women's Fashion",1
2021-09,South,WV,F,Appliances,1
2021-09,South,WV,F,Entertainment,4
2021-09,South,WV,F,"Men's Fashion",3
2021-09,South,WV,F,"Mobiles & Tablets",4
2021-09,South,WV,F,"Women's Fashion",1
2021-09,South,WV,M,Appliances,5
2021-09,South,WV,M,"Beauty & Grooming",1
2021-09,South,WV,M,Entertainment,1
2021-09,South,WV,M,"Mobiles & Tablets",5
2021-09,South,WV,M,Superstore,1
2021-09,South,WV,M,"Women's Fashion",3
2021-09,West,AK,F,"Mobiles & Tablets",1
2021-09,West,AK,F,"School & Education",1
2021-09,West,AK,F,Superstore,11
2021-09,West,AK,F,"Women's Fashion",2
2021-09,West,AK,M,Entertainment,1
2021-09,West,AK,M,"Health & Sports",4
2021-09,West,AK,M,"Home & Living",1
2021-09,West,AK,M,"Kids & Baby",4
2021-09,West,AK,M,"Men's Fashion",19
2021-09,West,AK,M,"Mobiles & Tablets",30
2021-09,West,AK,M,"Women's Fashion",5
2021-09,West,AZ,F,"Mobiles & Tablets",1
2021-09,West,AZ,M,Appliances,2
2021-09,West,AZ,M,Computing,2
2021-09,West,AZ,M,Entertainment,1
2021-09,West,AZ,M,"Mobiles & Tablets",4
2021-09,West,CA,F,Appliances,6
2021-09,West,CA,F,"Beauty & Grooming",1
2021-09,West,CA,F,Computing,1
2021-09,West,CA,F,Entertainment,4
2021-09,West,CA,F,"Home & Living",1
2021-09,West,CA,F,"Men's Fashion",6
2021-09,West,CA,F,"Mobiles & Tablets",10
2021-09,West,CA,F,Superstore,2
2021-09,West,CA,F,"Women's Fashion",6
2021-09,West,CA,M,Appliances,4
2021-09,West,CA,M,"Beauty & Grooming",5
2021-09,West,CA,M,Computing,6
2021-09,West,CA,M,Entertainment,16
2021-09,West,CA,M,"Men's Fashion",3
2021-09,West,CA,M,"Mobiles & Tablets",10
2021-09,West,CA,M,"School & Education",2
2021-09,West,CA,M,"Women's Fashion",2
2021-09,West,CO,F,Appliances,3
2021-09,West,CO,F,"Beauty & Grooming",9
2021-09,West,CO,F,Entertainment,9
2021-09,West,CO,F,"Men's Fashion",39
2021-09,West,CO,F,"Mobiles & Tablets",7
2021-09,West,CO,F,Soghaat,5
2021-09,West,CO,F,"Women's Fashion",13
2021-09,West,CO,M,"Beauty & Grooming",2
2021-09,West,CO,M,Computing,3
2021-09,West,CO,M,Entertainment,6
2021-09,West,CO,M,Superstore,2
