ym,region,state,category,gender,age_bin,order_cnt
2021-05,South,TX,"Beauty & Grooming",M,20s,1
2021-05,South,TX,"Beauty & Grooming",M,50s,1
2021-05,South,TX,"Beauty & Grooming",M,60s,1
2021-05,South,TX,"Beauty & Grooming",M,70+,1
2021-05,South,TX,Computing,F,30s,2
2021-05,South,TX,Computing,F,60s,1
2021-05,South,TX,Computing,F,70+,2
2021-05,South,TX,Computing,M,40s,1
2021-05,South,TX,Computing,M,70+,2
2021-05,South,TX,Entertainment,F,20s,1
2021-05,South,TX,Entertainment,F,30s,2
2021-05,South,TX,Entertainment,M,20s,1
2021-05,South,TX,Entertainment,M,60s,2
2021-05,South,TX,"Health & Sports",F,20s,1
2021-05,South,TX,"Health & Sports",F,30s,1
2021-05,South,TX,"Health & Sports",M,20s,1
2021-05,South,TX,"Health & Sports",M,50s,1
2021-05,South,TX,"Home & Living",F,20s,1
2021-05,South,TX,"Home & Living",F,30s,1
2021-05,South,TX,"Home & Living",M,40s,1
2021-05,South,TX,"Kids & Baby",F,70+,1
2021-05,South,TX,"Kids & Baby",M,60s,1
2021-05,South,TX,"Men's Fashion",F,30s,1
2021-05,South,TX,"Men's Fashion",F,40s,1
2021-05,South,TX,"Men's Fashion",F,50s,2
2021-05,South,TX,"Men's Fashion",F,60s,1
2021-05,South,TX,"Men's Fashion",M,10s,1
2021-05,South,TX,"Men's Fashion",M,30s,1
2021-05,South,TX,"Men's Fashion",M,50s,3
2021-05,South,TX,"Men's Fashion",M,60s,4
2021-05,South,TX,"Men's Fashion",M,70+,1
2021-05,South,TX,"Mobiles & Tablets",F,20s,2
2021-05,South,TX,"Mobiles & Tablets",F,30s,11
2021-05,South,TX,"Mobiles & Tablets",F,40s,3
2021-05,South,TX,"Mobiles & Tablets",F,50s,2
2021-05,South,TX,"Mobiles & Tablets",F,60s,16
2021-05,South,TX,"Mobiles & Tablets",F,70+,7
2021-05,South,TX,"Mobiles & Tablets",M,20s,2
2021-05,South,TX,"Mobiles & Tablets",M,30s,3
2021-05,South,TX,"Mobiles & Tablets",M,40s,10
2021-05,South,TX,"Mobiles & Tablets",M,50s,8
2021-05,South,TX,"Mobiles & Tablets",M,60s,2
2021-05,South,TX,"Mobiles & Tablets",M,70+,5
2021-05,South,TX,Others,F,10s,2
2021-05,South,TX,Others,F,20s,3
2021-05,South,TX,Others,F,30s,7
2021-05,South,TX,Others,F,40s,1
2021-05,South,TX,Others,F,50s,15
2021-05,South,TX,Others,F,60s,8
2021-05,South,TX,Others,M,10s,3
2021-05,South,TX,Others,M,20s,10
2021-05,South,TX,Others,M,30s,18
2021-05,South,TX,Others,M,40s,10
2021-05,South,TX,Others,M,50s,13
2021-05,South,TX,Others,M,60s,17
2021-05,South,TX,Others,M,70+,1
2021-05,South,TX,Soghaat,M,70+,1
2021-05,South,TX,Superstore,F,20s,1
2021-05,South,TX,Superstore,M,30s,1
2021-05,South,TX,"Women's Fashion",F,40s,3
2021-05,South,TX,"Women's Fashion",F,60s,2
2021-05,South,TX,"Women's Fashion",F,70+,2
2021-05,South,TX,"Women's Fashion",M,10s,2
2021-05,South,TX,"Women's Fashion",M,20s,1
2021-05,South,TX,"Women's Fashion",M,30s,2
2021-05,South,TX,"Women's Fashion",M,60s,6
2021-05,South,TX,"Women's Fashion",M,70+,3
2021-05,South,VA,Appliances,F,10s,7
2021-05,South,VA,Appliances,F,20s,3
2021-05,South,VA,Appliances,F,60s,2
2021-05,South,VA,Appliances,M,20s,3
2021-05,South,VA,Appliances,M,60s,1
2021-05,South,VA,"Beauty & Grooming",F,10s,2
2021-05,South,VA,"Beauty & Grooming",F,50s,1
2021-05,South,VA,Computing,F,40s,3
2021-05,South,VA,Computing,M,60s,4
2021-05,South,VA,Entertainment,F,20s,1
2021-05,South,VA,Entertainment,F,60s,1
2021-05,South,VA,Entertainment,M,40s,1
2021-05,South,VA,"Health & Sports",F,50s,1
2021-05,South,VA,"Health & Sports",M,60s,1
2021-05,South,VA,"Home & Living",F,30s,1
2021-05,South,VA,"Kids & Baby",F,50s,1
2021-05,South,VA,"Kids & Baby",M,20s,1
2021-05,South,VA,"Kids & Baby",M,40s,1
2021-05,South,VA,"Men's Fashion",F,10s,1
2021-05,South,VA,"Men's Fashion",F,30s,2
2021-05,South,VA,"Men's Fashion",F,60s,3
2021-05,South,VA,"Mobiles & Tablets",F,20s,2
2021-05,South,VA,"Mobiles & Tablets",F,30s,7
2021-05,South,VA,"Mobiles & Tablets",F,40s,11
2021-05,South,VA,"Mobiles & Tablets",F,60s,3
2021-05,South,VA,"Mobiles & Tablets",F,70+,1
2021-05,South,VA,"Mobiles & Tablets",M,20s,1
2021-05,South,VA,"Mobiles & Tablets",M,50s,1
2021-05,South,VA,"Mobiles & Tablets",M,60s,3
2021-05,South,VA,Others,F,10s,1
2021-05,South,VA,Others,F,20s,6
2021-05,South,VA,Others,F,30s,5
2021-05,South,VA,Others,F,40s,5
2021-05,South,VA,Others,F,50s,2
2021-05,South,VA,Others,F,60s,10
2021-05,South,VA,Others,F,70+,3
2021-05,South,VA,Others,M,20s,2
2021-05,South,VA,Others,M,30s,4
2021-05,South,VA,Others,M,40s,2
2021-05,South,VA,Others,M,50s,1
2021-05,South,VA,Others,M,60s,2
2021-05,South,VA,Others,M,70+,1
2021-05,South,VA,Soghaat,M,30s,1
2021-05,South,VA,Superstore,F,30s,1
2021-05,South,VA,Superstore,M,60s,1
2021-05,South,VA,"Women's Fashion",F,30s,1
2021-05,South,VA,"Women's Fashion",F,50s,1
2021-05,South,VA,"Women's Fashion",F,60s,1
2021-05,South,VA,"Women's Fashion",M,30s,1
2021-05,South,VA,"Women's Fashion",M,40s,1
2021-05,South,VA,"Women's Fashion",M,50s,1
2021-05,South,VA,"Women's Fashion",M,70+,1
2021-05,South,WV,Appliances,F,50s,2
2021-05,South,WV,Appliances,F,60s,2
2021-05,South,WV,Appliances,M,40s,2
2021-05,South,WV,Appliances,M,60s,1
2021-05,South,WV,Appliances,M,70+,1
2021-05,South,WV,"Beauty & Grooming",F,50s,1
2021-05,South,WV,"Beauty & Grooming",M,70+,1
2021-05,South,WV,Computing,F,20s,4
2021-05,South,WV,Computing,F,60s,1
2021-05,South,WV,Entertainment,F,40s,1
2021-05,South,WV,Entertainment,F,50s,1
2021-05,South,WV,"Health & Sports",M,30s,1
2021-05,South,WV,"Health & Sports",M,70+,1
2021-05,South,WV,"Home & Living",M,30s,1
2021-05,South,WV,"Home & Living",M,70+,2
2021-05,South,WV,"Kids & Baby",F,30s,3
2021-05,South,WV,"Men's Fashion",F,10s,5
2021-05,South,WV,"Men's Fashion",F,20s,1
2021-05,South,WV,"Men's Fashion",F,30s,1
2021-05,South,WV,"Men's Fashion",F,50s,1
2021-05,South,WV,"Men's Fashion",M,30s,2
2021-05,South,WV,"Men's Fashion",M,70+,1
2021-05,South,WV,"Mobiles & Tablets",F,10s,7
2021-05,South,WV,"Mobiles & Tablets",F,20s,2
2021-05,South,WV,"Mobiles & Tablets",F,30s,20
2021-05,South,WV,"Mobiles & Tablets",F,40s,3
2021-05,South,WV,"Mobiles & Tablets",F,50s,2
2021-05,South,WV,"Mobiles & Tablets",F,60s,1
2021-05,South,WV,"Mobiles & Tablets",M,30s,1
2021-05,South,WV,"Mobiles & Tablets",M,40s,3
2021-05,South,WV,"Mobiles & Tablets",M,70+,2
2021-05,South,WV,Others,F,10s,1
2021-05,South,WV,Others,F,20s,3
2021-05,South,WV,Others,F,30s,2
2021-05,South,WV,Others,F,40s,1
2021-05,South,WV,Others,F,60s,2
2021-05,South,WV,Others,M,20s,4
2021-05,South,WV,Others,M,40s,3
2021-05,South,WV,Others,M,50s,1
2021-05,South,WV,Others,M,60s,1
2021-05,South,WV,Others,M,70+,3
2021-05,South,WV,"School & Education",M,70+,1
2021-05,South,WV,Superstore,M,30s,1
2021-05,South,WV,Superstore,M,60s,1
2021-05,South,WV,"Women's Fashion",F,20s,1
2021-05,South,WV,"Women's Fashion",M,30s,3
2021-05,South,WV,"Women's Fashion",M,40s,1
2021-05,South,WV,"Women's Fashion",M,60s,1
2021-05,West,AK,Appliances,F,70+,1
2021-05,West,AK,Appliances,M,70+,1
2021-05,West,AK,"Beauty & Grooming",F,50s,1
2021-05,West,AK,"Beauty & Grooming",M,30s,1
2021-05,West,AK,"Beauty & Grooming",M,40s,1
2021-05,West,AK,"Beauty & Grooming",M,50s,2
2021-05,West,AK,Computing,M,30s,1
2021-05,West,AK,"Health & Sports",M,40s,1
2021-05,West,AK,"Men's Fashion",M,20s,1
2021-05,West,AK,"Men's Fashion",M,70+,1
2021-05,West,AK,"Mobiles & Tablets",M,20s,2
2021-05,West,AK,"Mobiles & Tablets",M,60s,2
2021-05,West,AK,Others,F,60s,3
2021-05,West,AK,Others,M,20s,1
2021-05,West,AK,Others,M,40s,1
2021-05,West,AK,Soghaat,M,70+,2
2021-05,West,AK,Superstore,M,40s,1
2021-05,West,AK,"Women's Fashion",M,20s,2
2021-05,West,AK,"Women's Fashion",M,70+,1
2021-05,West,AZ,Appliances,M,10s,1
2021-05,West,AZ,"Beauty & Grooming",F,20s,1
2021-05,West,AZ,Entertainment,M,70+,1
2021-05,West,AZ,"Kids & Baby",F,20s,1
2021-05,West,AZ,"Kids & Baby",M,70+,1
2021-05,West,AZ,"Men's Fashion",F,30s,1
2021-05,West,AZ,"Men's Fashion",M,40s,1
2021-05,West,AZ,"Men's Fashion",M,60s,2
2021-05,West,AZ,"Mobiles & Tablets",F,40s,1
2021-05,West,AZ,"Mobiles & Tablets",M,30s,1
2021-05,West,AZ,"Mobiles & Tablets",M,50s,9
2021-05,West,AZ,"Mobiles & Tablets",M,70+,1
2021-05,West,AZ,Others,F,20s,2
2021-05,West,AZ,Others,F,30s,1
2021-05,West,AZ,Others,F,40s,12
2021-05,West,AZ,Others,M,10s,1
2021-05,West,AZ,Others,M,30s,4
2021-05,West,AZ,Others,M,60s,5
2021-05,West,AZ,Others,M,70+,1
2021-05,West,AZ,"Women's Fashion",F,20s,1
2021-05,West,CA,Appliances,F,20s,3
2021-05,West,CA,Appliances,F,40s,2
2021-05,West,CA,Appliances,M,10s,1
2021-05,West,CA,Appliances,M,20s,4
2021-05,West,CA,Appliances,M,40s,2
2021-05,West,CA,Appliances,M,60s,1
2021-05,West,CA,"Beauty & Grooming",F,30s,1
2021-05,West,CA,"Beauty & Grooming",F,70+,1
2021-05,West,CA,"Beauty & Grooming",M,40s,1
2021-05,West,CA,"Beauty & Grooming",M,70+,3
2021-05,West,CA,Computing,F,20s,1
2021-05,West,CA,Computing,M,40s,1
2021-05,West,CA,Computing,M,60s,1
2021-05,West,CA,Entertainment,F,20s,4
2021-05,West,CA,Entertainment,F,50s,3
2021-05,West,CA,Entertainment,F,60s,1
2021-05,West,CA,Entertainment,F,70+,1
2021-05,West,CA,Entertainment,M,30s,3
2021-05,West,CA,Entertainment,M,40s,1
2021-05,West,CA,Entertainment,M,70+,5
2021-05,West,CA,"Health & Sports",M,40s,1
2021-05,West,CA,"Health & Sports",M,70+,3
2021-05,West,CA,"Home & Living",F,20s,2
2021-05,West,CA,"Home & Living",F,40s,1
2021-05,West,CA,"Kids & Baby",M,40s,1
2021-05,West,CA,"Men's Fashion",F,10s,2
2021-05,West,CA,"Men's Fashion",F,20s,1
2021-05,West,CA,"Men's Fashion",F,50s,1
2021-05,West,CA,"Men's Fashion",M,40s,4
2021-05,West,CA,"Men's Fashion",M,50s,1
2021-05,West,CA,"Men's Fashion",M,70+,1
2021-05,West,CA,"Mobiles & Tablets",F,10s,6
2021-05,West,CA,"Mobiles & Tablets",F,20s,6
2021-05,West,CA,"Mobiles & Tablets",F,30s,5
2021-05,West,CA,"Mobiles & Tablets",F,40s,5
2021-05,West,CA,"Mobiles & Tablets",F,50s,2
2021-05,West,CA,"Mobiles & Tablets",F,60s,6
2021-05,West,CA,"Mobiles & Tablets",F,70+,4
2021-05,West,CA,"Mobiles & Tablets",M,20s,1
2021-05,West,CA,"Mobiles & Tablets",M,30s,1
2021-05,West,CA,"Mobiles & Tablets",M,40s,5
2021-05,West,CA,"Mobiles & Tablets",M,50s,2
2021-05,West,CA,"Mobiles & Tablets",M,60s,1
2021-05,West,CA,"Mobiles & Tablets",M,70+,16
2021-05,West,CA,Others,F,20s,9
2021-05,West,CA,Others,F,30s,4
2021-05,West,CA,Others,F,40s,6
2021-05,West,CA,Others,F,50s,4
2021-05,West,CA,Others,F,60s,14
2021-05,West,CA,Others,F,70+,1
2021-05,West,CA,Others,M,20s,8
2021-05,West,CA,Others,M,30s,5
2021-05,West,CA,Others,M,40s,11
2021-05,West,CA,Others,M,50s,14
2021-05,West,CA,Others,M,60s,2
2021-05,West,CA,Superstore,F,20s,1
2021-05,West,CA,Superstore,M,40s,2
2021-05,West,CA,"Women's Fashion",F,10s,2
2021-05,West,CA,"Women's Fashion",F,50s,1
2021-05,West,CA,"Women's Fashion",F,70+,1
2021-05,West,CA,"Women's Fashion",M,20s,2
2021-05,West,CA,"Women's Fashion",M,30s,1
2021-05,West,CA,"Women's Fashion",M,40s,1
2021-05,West,CO,Appliances,F,60s,2
2021-05,West,CO,Appliances,F,70+,1
2021-05,West,CO,Appliances,M,40s,1
2021-05,West,CO,Appliances,M,60s,4
2021-05,West,CO,"Beauty & Grooming",F,70+,1
2021-05,West,CO,"Beauty & Grooming",M,50s,1
2021-05,West,CO,Computing,F,70+,1
2021-05,West,CO,Entertainment,F,30s,2
2021-05,West,CO,Entertainment,M,50s,1
2021-05,West,CO,"Health & Sports",F,20s,1
2021-05,West,CO,"Health & Sports",F,40s,1
2021-05,West,CO,"Home & Living",F,50s,1
2021-05,West,CO,"Home & Living",M,70+,1
2021-05,West,CO,"Men's Fashion",F,10s,47
2021-05,West,CO,"Men's Fashion",F,20s,11
2021-05,West,CO,"Men's Fashion",F,30s,2
2021-05,West,CO,"Men's Fashion",F,40s,1
2021-05,West,CO,"Men's Fashion",F,60s,1
2021-05,West,CO,"Men's Fashion",F,70+,1
2021-05,West,CO,"Men's Fashion",M,50s,1
2021-05,West,CO,"Mobiles & Tablets",F,10s,1
2021-05,West,CO,"Mobiles & Tablets",F,20s,5
2021-05,West,CO,"Mobiles & Tablets",F,30s,1
2021-05,West,CO,"Mobiles & Tablets",F,40s,1
2021-05,West,CO,"Mobiles & Tablets",F,50s,1
2021-05,West,CO,"Mobiles & Tablets",F,70+,2
2021-05,West,CO,"Mobiles & Tablets",M,30s,4
2021-05,West,CO,"Mobiles & Tablets",M,50s,5
2021-05,West,CO,"Mobiles & Tablets",M,70+,1
2021-05,West,CO,Others,F,20s,1
2021-05,West,CO,Others,F,40s,3
2021-05,West,CO,Others,F,50s,1
2021-05,West,CO,Others,M,20s,1
2021-05,West,CO,Others,M,30s,1
2021-05,West,CO,Others,M,40s,4
2021-05,West,CO,Others,M,50s,2
2021-05,West,CO,Others,M,60s,2
2021-05,West,CO,Others,M,70+,8
2021-05,West,CO,Superstore,F,70+,1
2021-05,West,CO,"Women's Fashion",F,10s,2
2021-05,West,CO,"Women's Fashion",F,30s,1
2021-05,West,CO,"Women's Fashion",M,20s,1
2021-05,West,CO,"Women's Fashion",M,30s,2
2021-05,West,HI,Others,M,60s,1
2021-05,West,ID,Appliances,F,40s,1
2021-05,West,ID,Appliances,M,50s,1
2021-05,West,ID,"Beauty & Grooming",F,20s,1
2021-05,West,ID,Entertainment,M,20s,1
2021-05,West,ID,Entertainment,M,40s,1
2021-05,West,ID,"Men's Fashion",F,50s,2
2021-05,West,ID,"Men's Fashion",M,30s,1
2021-05,West,ID,"Men's Fashion",M,50s,10
2021-05,West,ID,"Mobiles & Tablets",F,30s,1
2021-05,West,ID,"Mobiles & Tablets",M,20s,2
2021-05,West,ID,"Mobiles & Tablets",M,70+,1
2021-05,West,ID,Others,F,30s,8
2021-05,West,ID,Others,F,60s,3
2021-05,West,ID,Others,F,70+,1
2021-05,West,ID,Others,M,30s,1
2021-05,West,ID,Others,M,40s,1
2021-05,West,ID,Others,M,50s,4
2021-05,West,ID,Superstore,M,40s,1
2021-05,West,ID,"Women's Fashion",M,30s,1
2021-05,West,MT,Appliances,F,40s,1
2021-05,West,MT,Appliances,F,60s,1
2021-05,West,MT,Appliances,M,50s,5
2021-05,West,MT,"Men's Fashion",M,50s,1
2021-05,West,MT,"Mobiles & Tablets",F,60s,18
2021-05,West,MT,"Mobiles & Tablets",F,70+,3
2021-05,West,MT,"Mobiles & Tablets",M,30s,1
2021-05,West,MT,"Mobiles & Tablets",M,50s,4
2021-05,West,MT,Others,F,30s,1
2021-05,West,MT,Others,F,40s,1
2021-05,West,MT,Others,F,50s,3
2021-05,West,MT,Others,M,40s,2
2021-05,West,MT,Others,M,50s,5
2021-05,West,MT,Others,M,60s,3
2021-05,West,MT,"Women's Fashion",M,30s,1
2021-05,West,NM,Appliances,F,20s,1
2021-05,West,NM,Appliances,F,30s,1
2021-05,West,NM,Appliances,F,40s,2
2021-05,West,NM,Books,F,20s,1
2021-05,West,NM,Entertainment,M,50s,1
2021-05,West,NM,Entertainment,M,70+,1
2021-05,West,NM,"Men's Fashion",F,30s,1
2021-05,West,NM,"Men's Fashion",F,50s,1
2021-05,West,NM,"Mobiles & Tablets",M,70+,9
2021-05,West,NM,Others,F,40s,1
2021-05,West,NM,Others,F,50s,1
2021-05,West,NM,Others,M,20s,4
2021-05,West,NM,Others,M,50s,2
2021-05,West,NM,Others,M,60s,1
2021-05,West,NM,Soghaat,M,30s,1
2021-05,West,NM,"Women's Fashion",F,50s,1
2021-05,West,NM,"Women's Fashion",F,60s,2
2021-05,West,NM,"Women's Fashion",M,20s,1
2021-05,West,NV,"Beauty & Grooming",M,30s,1
2021-05,West,NV,Books,M,50s,1
2021-05,West,NV,Entertainment,F,40s,2
2021-05,West,NV,Entertainment,M,70+,1
2021-05,West,NV,"Home & Living",F,20s,1
2021-05,West,NV,"Home & Living",F,40s,1
2021-05,West,NV,"Home & Living",M,30s,1
2021-05,West,NV,"Kids & Baby",F,40s,2
2021-05,West,NV,"Men's Fashion",F,30s,1
2021-05,West,NV,"Mobiles & Tablets",F,20s,1
2021-05,West,NV,"Mobiles & Tablets",F,40s,2
2021-05,West,NV,"Mobiles & Tablets",M,20s,1
2021-05,West,NV,"Mobiles & Tablets",M,30s,2
2021-05,West,NV,Others,F,50s,3
2021-05,West,NV,Others,M,30s,7
2021-05,West,NV,Others,M,50s,1
2021-05,West,NV,"Women's Fashion",M,30s,1
2021-05,West,OR,Appliances,F,50s,1
2021-05,West,OR,Appliances,M,60s,6
2021-05,West,OR,Appliances,M,70+,1
2021-05,West,OR,"Beauty & Grooming",M,40s,1
2021-05,West,OR,Computing,F,50s,1
2021-05,West,OR,Entertainment,M,50s,1
2021-05,West,OR,"Home & Living",F,50s,1
2021-05,West,OR,"Home & Living",F,60s,1
2021-05,West,OR,"Men's Fashion",M,30s,2
2021-05,West,OR,"Mobiles & Tablets",F,10s,1
2021-05,West,OR,"Mobiles & Tablets",F,50s,1
2021-05,West,OR,"Mobiles & Tablets",M,50s,4
2021-05,West,OR,"Mobiles & Tablets",M,60s,6
2021-05,West,OR,"Mobiles & Tablets",M,70+,1
2021-05,West,OR,Others,F,20s,1
2021-05,West,OR,Others,F,30s,1
2021-05,West,OR,Others,F,40s,2
2021-05,West,OR,Others,F,60s,2
2021-05,West,OR,Others,F,70+,1
2021-05,West,OR,Others,M,40s,2
2021-05,West,OR,Others,M,70+,2
2021-05,West,OR,Superstore,F,40s,1
2021-05,West,OR,Superstore,M,30s,1
2021-05,West,UT,"Beauty & Grooming",F,30s,4
2021-05,West,UT,"Men's Fashion",M,50s,10
2021-05,West,UT,"Men's Fashion",M,70+,1
2021-05,West,UT,"Mobiles & Tablets",F,50s,1
2021-05,West,UT,"Mobiles & Tablets",F,60s,1
2021-05,West,UT,"Mobiles & Tablets",M,30s,1
2021-05,West,UT,"Mobiles & Tablets",M,70+,1
2021-05,West,UT,Others,F,40s,2
2021-05,West,UT,Others,F,50s,3
2021-05,West,UT,Others,M,30s,1
2021-05,West,UT,Others,M,40s,5
2021-05,West,UT,Soghaat,M,70+,1
2021-05,West,UT,"Women's Fashion",F,30s,1
2021-05,West,UT,"Women's Fashion",M,50s,1
2021-05,West,UT,"Women's Fashion",M,60s,2
2021-05,West,WA,Appliances,F,20s,3
2021-05,West,WA,Appliances,F,70+,1
2021-05,West,WA,Entertainment,F,30s,5
2021-05,West,WA,Entertainment,F,60s,2
2021-05,West,WA,"Home & Living",M,30s,1
2021-05,West,WA,"Men's Fashion",M,10s,2
2021-05,West,WA,"Men's Fashion",M,30s,1
2021-05,West,WA,"Men's Fashion",M,60s,1
2021-05,West,WA,"Mobiles & Tablets",F,20s,1
2021-05,West,WA,"Mobiles & Tablets",F,30s,16
2021-05,West,WA,"Mobiles & Tablets",F,50s,1
2021-05,West,WA,"Mobiles & Tablets",F,60s,2
2021-05,West,WA,"Mobiles & Tablets",F,70+,8
2021-05,West,WA,"Mobiles & Tablets",M,60s,1
2021-05,West,WA,Others,F,30s,3
2021-05,West,WA,Others,F,60s,1
2021-05,West,WA,Others,M,30s,2
2021-05,West,WA,Others,M,40s,6
2021-05,West,WA,Others,M,50s,1
2021-05,West,WA,Others,M,60s,2
2021-05,West,WA,Others,M,70+,2
2021-05,West,WA,"Women's Fashion",M,30s,1
2021-05,West,WA,"Women's Fashion",M,60s,3
2021-05,West,WY,Entertainment,F,60s,1
2021-05,West,WY,"Home & Living",M,20s,2
2021-05,West,WY,"Men's Fashion",M,20s,5
2021-05,West,WY,"Mobiles & Tablets",M,20s,11
2021-05,West,WY,"Mobiles & Tablets",M,30s,1
2021-05,West,WY,"Mobiles & Tablets",M,40s,1
2021-05,West,WY,"Mobiles & Tablets",M,70+,2
2021-05,West,WY,Others,F,60s,1
2021-05,West,WY,Others,M,30s,1
2021-05,West,WY,Others,M,50s,2
2021-06,Midwest,IA,Appliances,F,30s,17
2021-06,Midwest,IA,Appliances,F,40s,2
2021-06,Midwest,IA,Appliances,F,50s,9
2021-06,Midwest,IA,Appliances,F,60s,9
2021-06,Midwest,IA,Appliances,F,70+,4
2021-06,Midwest,IA,Appliances,M,20s,7
2021-06,Midwest,IA,Appliances,M,30s,5
2021-06,Midwest,IA,Appliances,M,50s,2
2021-06,Midwest,IA,Appliances,M,60s,1
2021-06,Midwest,IA,Appliances,M,70+,1
2021-06,Midwest,IA,"Beauty & Grooming",F,30s,2
2021-06,Midwest,IA,"Beauty & Grooming",F,40s,2
2021-06,Midwest,IA,"Beauty & Grooming",F,50s,1
2021-06,Midwest,IA,"Beauty & Grooming",F,60s,2
2021-06,Midwest,IA,"Beauty & Grooming",M,30s,6
2021-06,Midwest,IA,"Beauty & Grooming",M,50s,1
2021-06,Midwest,IA,Computing,F,30s,9
2021-06,Midwest,IA,Computing,F,60s,3
2021-06,Midwest,IA,Computing,M,30s,3
2021-06,Midwest,IA,Entertainment,F,20s,2
2021-06,Midwest,IA,Entertainment,F,30s,3
2021-06,Midwest,IA,Entertainment,F,50s,1
2021-06,Midwest,IA,Entertainment,F,60s,1
2021-06,Midwest,IA,Entertainment,F,70+,2
2021-06,Midwest,IA,Entertainment,M,20s,2
2021-06,Midwest,IA,Entertainment,M,40s,7
2021-06,Midwest,IA,Entertainment,M,50s,3
2021-06,Midwest,IA,Entertainment,M,60s,8
2021-06,Midwest,IA,"Health & Sports",F,60s,1
2021-06,Midwest,IA,"Home & Living",M,30s,1
2021-06,Midwest,IA,"Home & Living",M,50s,2
2021-06,Midwest,IA,"Home & Living",M,60s,2
2021-06,Midwest,IA,"Kids & Baby",F,30s,1
2021-06,Midwest,IA,"Kids & Baby",F,60s,1
2021-06,Midwest,IA,"Men's Fashion",F,20s,5
2021-06,Midwest,IA,"Men's Fashion",F,30s,4
2021-06,Midwest,IA,"Men's Fashion",F,60s,1
2021-06,Midwest,IA,"Men's Fashion",F,70+,2
2021-06,Midwest,IA,"Men's Fashion",M,50s,1
2021-06,Midwest,IA,"Men's Fashion",M,60s,3
2021-06,Midwest,IA,"Mobiles & Tablets",F,20s,9
2021-06,Midwest,IA,"Mobiles & Tablets",F,30s,23
2021-06,Midwest,IA,"Mobiles & Tablets",F,40s,14
2021-06,Midwest,IA,"Mobiles & Tablets",F,60s,16
2021-06,Midwest,IA,"Mobiles & Tablets",F,70+,4
2021-06,Midwest,IA,"Mobiles & Tablets",M,10s,2
2021-06,Midwest,IA,"Mobiles & Tablets",M,20s,1
2021-06,Midwest,IA,"Mobiles & Tablets",M,30s,5
2021-06,Midwest,IA,"Mobiles & Tablets",M,40s,9
2021-06,Midwest,IA,"Mobiles & Tablets",M,50s,13
2021-06,Midwest,IA,"Mobiles & Tablets",M,60s,9
2021-06,Midwest,IA,Others,M,30s,2
2021-06,Midwest,IA,Soghaat,F,20s,4
2021-06,Midwest,IA,Soghaat,F,60s,5
2021-06,Midwest,IA,Soghaat,M,40s,5
2021-06,Midwest,IA,Superstore,F,20s,1
2021-06,Midwest,IA,Superstore,F,40s,1
2021-06,Midwest,IA,Superstore,F,60s,3
2021-06,Midwest,IA,Superstore,F,70+,1
2021-06,Midwest,IA,Superstore,M,20s,3
2021-06,Midwest,IA,Superstore,M,30s,3
2021-06,Midwest,IA,Superstore,M,60s,1
2021-06,Midwest,IA,"Women's Fashion",F,20s,1
2021-06,Midwest,IA,"Women's Fashion",F,30s,1
2021-06,Midwest,IA,"Women's Fashion",F,40s,1
2021-06,Midwest,IA,"Women's Fashion",F,50s,2
2021-06,Midwest,IA,"Women's Fashion",M,20s,4
2021-06,Midwest,IA,"Women's Fashion",M,30s,1
2021-06,Midwest,IA,"Women's Fashion",M,40s,1
2021-06,Midwest,IL,Appliances,F,10s,2
2021-06,Midwest,IL,Appliances,F,20s,4
2021-06,Midwest,IL,Appliances,F,30s,2
2021-06,Midwest,IL,Appliances,F,40s,1
2021-06,Midwest,IL,Appliances,F,50s,10
2021-06,Midwest,IL,Appliances,F,60s,7
2021-06,Midwest,IL,Appliances,F,70+,6
2021-06,Midwest,IL,Appliances,M,30s,12
2021-06,Midwest,IL,Appliances,M,40s,10
2021-06,Midwest,IL,Appliances,M,50s,8
2021-06,Midwest,IL,Appliances,M,60s,6
2021-06,Midwest,IL,Appliances,M,70+,1
2021-06,Midwest,IL,"Beauty & Grooming",F,20s,5
2021-06,Midwest,IL,"Beauty & Grooming",F,30s,1
2021-06,Midwest,IL,"Beauty & Grooming",F,40s,1
2021-06,Midwest,IL,"Beauty & Grooming",F,60s,2
2021-06,Midwest,IL,"Beauty & Grooming",F,70+,1
2021-06,Midwest,IL,"Beauty & Grooming",M,30s,3
2021-06,Midwest,IL,"Beauty & Grooming",M,50s,6
2021-06,Midwest,IL,"Beauty & Grooming",M,60s,1
2021-06,Midwest,IL,Computing,F,20s,3
2021-06,Midwest,IL,Computing,F,60s,1
2021-06,Midwest,IL,Computing,M,30s,3
2021-06,Midwest,IL,Computing,M,40s,1
2021-06,Midwest,IL,Computing,M,60s,9
2021-06,Midwest,IL,Entertainment,F,10s,2
2021-06,Midwest,IL,Entertainment,F,20s,6
2021-06,Midwest,IL,Entertainment,F,30s,1
2021-06,Midwest,IL,Entertainment,F,40s,1
2021-06,Midwest,IL,Entertainment,M,40s,9
2021-06,Midwest,IL,Entertainment,M,50s,7
2021-06,Midwest,IL,Entertainment,M,60s,12
2021-06,Midwest,IL,Entertainment,M,70+,4
2021-06,Midwest,IL,"Health & Sports",F,10s,1
2021-06,Midwest,IL,"Health & Sports",F,60s,2
2021-06,Midwest,IL,"Health & Sports",M,40s,3
2021-06,Midwest,IL,"Health & Sports",M,50s,6
2021-06,Midwest,IL,"Home & Living",F,20s,1
