stockCode,ym,avg_order_cnt,ATV
82599,2011-05,1.0000,1.05
82600,2010-12,1.8750,14.338999999999997
82600,2011-01,1.3333,13.791590909090916
82600,2011-02,1.3571,14.317894736842103
82600,2011-03,1.1622,23.95534883720931
82600,2011-04,1.2069,18.213428571428576
82600,2011-05,1.3864,15.267540983606564
82605,2010-12,1.0000,13.650000000000002
82605,2011-01,1.0000,0
82605,2011-03,1.0000,1.05
82613A,2010-12,1.0000,13.125
82613A,2011-01,1.0000,1.25
82613A,2011-02,1.0000,1.25
82613A,2011-03,1.0000,3.4375
82613A,2011-04,1.0000,1.6666666666666667
82613A,2011-05,1.0000,3.75
82613B,2010-12,2.0000,5.685454545454546
82613B,2011-01,6.2000,4.468709677419354
82613B,2011-02,1.2500,5.944
82613B,2011-03,2.1667,4.305384615384615
82613B,2011-04,1.0000,2.473333333333333
82613B,2011-05,1.6000,4.8975
82613C,2010-12,2.1429,5.846666666666668
82613C,2011-01,4.2500,4.78
82613C,2011-02,2.0000,3.9250000000000003
82613C,2011-03,1.5000,4.146666666666667
82613C,2011-04,1.0000,2.48
82613C,2011-05,1.2000,6.328333333333333
82613D,2010-12,2.0000,6.488000000000001
82613D,2011-01,3.0833,5.96
82613D,2011-02,1.0000,1.25
82613D,2011-03,1.0000,2.9166666666666665
82613D,2011-04,1.0000,1.25
82613D,2011-05,1.0000,2.0833333333333335
82615,2010-12,1.0000,91.8
82616B,2010-12,1.6000,4.7775
82616B,2011-01,1.0000,5.9
82616B,2011-03,1.5000,11.64
82616B,2011-04,1.0000,4.18
82616C,2010-12,2.0000,4.8325
82616C,2011-01,1.0000,4.425000000000001
82616C,2011-02,1.0000,2.46
82616C,2011-03,1.5000,11.64
82616C,2011-05,1.0000,2.46
84006,2010-12,2.7500,6.684999999999999
84006,2011-01,1.5000,11.306666666666665
84006,2011-02,1.3333,8.892499999999998
84006,2011-03,1.0000,9.633333333333333
84006,2011-04,2.0000,1.63
84006,2011-05,1.0000,10.854000000000003
84007,2011-04,1.0000,0
84012,2010-12,1.2500,22.028
84012,2011-01,5.2500,10.166190476190476
84012,2011-02,1.0000,17.849999999999998
84012,2011-03,1.0000,22.099999999999998
84012,2011-04,1.0000,30.599999999999998
84012,2011-05,1.0000,30.599999999999998
84016,2011-04,1.0000,1.66
84029E,2010-12,1.5663,71.47484615384619
84029E,2011-01,4.5000,18.959999999999997
84029E,2011-02,4.0000,23.781249999999996
84029E,2011-03,1.7500,11.762857142857142
84029E,2011-04,1.5000,9.96
84029E,2011-05,6.0000,9.328333333333333
84029G,2010-12,2.0313,51.39784615384613
84029G,2011-01,1.4286,27.358999999999998
84029G,2011-02,1.5455,26.901176470588233
84029G,2011-03,2.6667,17.865
84029G,2011-04,1.6667,12.292
84029G,2011-05,4.0000,11.28
84030E,2010-12,1.5435,23.068873239436623
84030E,2011-01,1.5238,12.941562500000002
84030E,2011-02,3.0000,12.07944444444444
84030E,2011-03,1.5714,13.02181818181818
84030E,2011-04,1.0000,9.35
84030E,2011-05,2.0000,12.54
84031A,2010-12,4.0000,27.27875000000001
84031A,2011-01,17.0000,9.028823529411763
84031A,2011-02,7.0000,7.2042857142857155
84031A,2011-03,6.0000,4.963333333333334
84031A,2011-04,3.0000,4.13
84031A,2011-05,3.0000,4.303333333333334
84031B,2010-12,5.4000,18.193703703703697
84031B,2011-01,7.0000,8.081428571428571
84031B,2011-02,7.0000,5.8999999999999995
84031B,2011-03,3.0000,4.13
84031B,2011-04,6.0000,4.13
84031B,2011-05,3.0000,5.796666666666667
84032A,2010-12,3.2500,24.55596153846155
84032A,2011-01,4.1429,7.6648275862069
84032A,2011-02,3.0000,5.483333333333333
84032A,2011-03,2.6667,6.60875
84032A,2011-04,4.0000,3.29
84032A,2011-05,9.0000,6.77
84032B,2010-12,2.1304,16.243265306122453
84032B,2011-01,1.9000,6.445263157894738
84032B,2011-02,2.6667,6.62375
84032B,2011-03,1.0000,9.946666666666667
84032B,2011-04,1.5000,4.843333333333334
84032B,2011-05,2.5000,4.2219999999999995
84033,2011-01,1.0000,1.65
84033,2011-02,1.0000,6.6
84033,2011-03,1.0000,4.949999999999999
84033,2011-04,1.0000,9.9
84033,2011-05,1.0000,1.65
84050,2010-12,1.9524,33.41780487804878
84050,2011-01,1.1607,12.405846153846147
84050,2011-02,1.3226,15.495609756097561
84050,2011-03,1.1667,10.66642857142857
84050,2011-04,1.0000,24.607272727272722
84050,2011-05,1.1429,21.068749999999998
84051,2010-12,1.0000,5.95
84051,2011-01,1.0000,3.26
84051,2011-03,1.0000,8.5
84051,2011-05,1.0000,8.5
84077,2010-12,1.5385,29.353249999999992
84077,2011-01,1.1176,20.37526315789474
84077,2011-02,1.1765,41.039499999999975
84077,2011-03,1.0345,31.439999999999987
84077,2011-04,1.1714,55.875365853658565
84077,2011-05,1.0000,28.46795454545454
84078A,2010-12,1.0000,351.7166666666667
84078A,2011-01,1.6250,136.87538461538463
84078A,2011-02,1.3333,187.87
84078A,2011-03,2.2000,128.93545454545455
84078A,2011-04,1.1667,43.76071428571429
84078A,2011-05,1.5000,121.32933333333332
84086B,2011-03,1.0000,5.9
84086B,2011-04,1.0000,5.9
84086B,2011-05,1.0000,5.9
84086C,2010-12,6.0000,7.273333333333333
84086C,2011-01,23.0000,6.816521739130432
84086C,2011-02,1.0000,10.915000000000001
84086C,2011-03,1.5000,8.850000000000001
84086C,2011-04,1.0000,20.650000000000002
84086C,2011-05,1.0000,10.325000000000001
84192,2010-12,1.0000,15
84192,2011-03,1.0000,1.25
84192,2011-04,1.0000,4.166666666666667
84192,2011-05,1.0000,5.833333333333333
84199,2010-12,1.0000,0.84
84199,2011-01,1.0000,1.89
84199,2011-02,1.0000,1.155
84199,2011-03,1.0000,0.756
84199,2011-04,1.0000,1.26
84212,2010-12,1.0000,58.3625
84212,2011-01,1.0000,37.91428571428572
84212,2011-02,1.1429,22.1275
84212,2011-03,1.0909,19.825
84212,2011-04,1.0000,78.11250000000003
84212,2011-05,1.0667,25.163749999999997
84218,2011-01,1.0000,13.146
84218,2011-02,1.0000,2.8166666666666664
84218,2011-03,1.0000,3.013636363636364
84218,2011-04,1.0000,0
84226,2011-01,1.0000,1.7
84226,2011-02,1.0000,2.55
84226,2011-03,1.0000,1.4166666666666667
84226,2011-04,1.0000,1.4874999999999998
84227,2011-01,1.0000,0
84227,2011-03,1.0000,0.21
84228,2010-12,1.5000,3.92
84228,2011-01,1.0000,15.356666666666667
84228,2011-02,1.2500,1.7600000000000002
84228,2011-03,1.3000,3.9676923076923076
84228,2011-04,1.0000,0.27999999999999997
84231,2011-01,1.0000,2.8025
84231,2011-02,1.5000,2.9783333333333335
84231,2011-03,1.2000,4.983333333333333
84231,2011-04,1.0000,2.6
84247C,2010-12,1.0000,0
84247E,2010-12,1.0000,7.743750000000003
84247G,2010-12,1.4000,5.525714285714286
84247G,2011-01,1.2000,5.158333333333332
84247G,2011-02,1.0000,5.2475
84247G,2011-03,1.0000,5.04
84247G,2011-04,1.0000,5.04
84247G,2011-05,1.4000,3.2357142857142853
84247K,2010-12,1.0000,2.95
84247K,2011-01,1.0000,8.850000000000001
84247K,2011-02,1.0000,35.400000000000006
84247K,2011-03,1.0000,1.9666666666666668
84247L,2010-12,1.5000,2.813333333333333
84247L,2011-01,1.4286,4.193999999999999
84247L,2011-02,1.0000,3.32
84247L,2011-04,3.0000,1.3933333333333333
84247N,2010-12,1.0000,2.9500000000000006
84247N,2011-01,1.0000,8.850000000000001
84247N,2011-03,1.0000,2.95
84249A,2010-12,1.0000,5.04
84249A,2011-01,2.0000,0.83
84249A,2011-02,3.0000,0.83
84249A,2011-03,1.2500,3.19
84249A,2011-04,1.0000,7.975
84249A,2011-05,1.5000,2.2333333333333334
84251B,2010-12,4.0000,1.1749999999999998
84251B,2011-01,6.0000,1.150555555555556
84251B,2011-02,1.0000,2.2800000000000002
84251B,2011-03,1.0000,1.5550000000000002
84251B,2011-04,1.3333,1.3475000000000001
84251B,2011-05,2.5000,1.12
84251C,2010-12,1.0000,5.59
84251C,2011-01,13.5000,1.3281481481481483
84251C,2011-02,2.0000,1.2449999999999999
84251C,2011-04,1.0000,2.2800000000000002
84251C,2011-05,3.0000,0.6166666666666667
84251F,2011-04,1.0000,0
84251G,2010-12,2.0000,1.5
84251G,2011-01,8.5000,0.8111764705882353
84251G,2011-03,1.0000,0.83
84251G,2011-04,1.0000,1.5550000000000002
84251G,2011-05,1.0000,2.2800000000000002
84251J,2011-04,1.0000,0
84270,2010-12,5.0000,0.714
84279B,2011-01,1.0000,0
84279B,2011-02,1.4286,10.440999999999999
84279B,2011-03,1.1765,11.408
84279B,2011-04,1.0000,13.970555555555556
84279B,2011-05,1.2308,9.103749999999998
84279P,2010-12,2.2500,12.666666666666666
84279P,2011-01,1.1250,11.445555555555554
84279P,2011-02,1.0000,14.26
84279P,2011-03,1.3333,8.9475
84279P,2011-04,1.1000,18.016363636363636
84279P,2011-05,1.2000,7.763333333333333
84306,2011-02,1.5000,9.176666666666666
84306,2011-03,4.0000,7.58625
84313B,2010-12,3.0000,14.706666666666669
84313B,2011-01,8.3333,11.5428
84313B,2011-02,2.0000,8.5
84313B,2011-03,1.0000,14.819999999999999
84313B,2011-04,1.0000,25.349999999999998
84313C,2010-12,1.5000,9.046666666666667
84313C,2011-01,8.5000,14.201176470588235
84313C,2011-02,1.0000,4.25
84313C,2011-03,1.0000,15.600000000000001
84313C,2011-04,1.2500,35.879999999999995
84313C,2011-05,1.2857,12.133333333333333
84341B,2010-12,1.4000,4.050714285714285
84341B,2011-04,1.0000,1.63
84347,2010-12,2.2424,91.07648648648652
84347,2011-01,7.5000,12.371999999999998
84347,2011-02,20.0000,8.7255
84347,2011-03,7.0000,8.861428571428572
84347,2011-04,1.5000,9.116666666666667
84347,2011-05,1.0000,76.5
84352,2010-12,1.2857,25.488888888888884
84352,2011-01,2.0000,25.424999999999997
84352,2011-05,1.0000,31.233333333333334
84356,2010-12,1.2000,21.044999999999998
84356,2011-01,3.8000,19.10894736842105
84356,2011-02,1.1429,48.16000000000001
84356,2011-03,1.0000,27.8
84356,2011-04,1.0000,71.4
84356,2011-05,1.0000,104.46666666666665
84358,2010-12,1.0000,14.924999999999999
84358,2011-02,1.0000,19.9
84358,2011-03,1.0000,33.96
84358,2011-04,1.0000,29.27333333333333
84358,2011-05,1.0000,14.953333333333333
84360,2010-12,1.0000,50.775000000000006
84360,2011-02,1.0000,8.396666666666667
84360,2011-03,1.0000,28.165
84360,2011-04,1.0000,17.85
84360,2011-05,1.0000,11.9
84375,2010-12,1.5313,19.727551020408175
84375,2011-01,1.0889,26.810816326530627
84375,2011-02,1.0968,27.157352941176487
84375,2011-03,1.3143,26.102608695652183
84375,2011-04,1.1538,11.30066666666667
84375,2011-05,1.2083,15.194827586206898
84378,2010-12,1.6552,7.53375
84378,2011-01,1.1383,12.699252336448598
84378,2011-02,1.8261,7.357619047619047
84378,2011-03,1.4091,12.616774193548387
84378,2011-04,1.3438,7.507209302325581
84378,2011-05,1.2258,8.808157894736842
84380,2010-12,2.2857,14.348124999999996
84380,2011-01,1.2857,14.711296296296295
84380,2011-02,1.3514,11.8068
84380,2011-03,1.3902,13.742631578947371
84380,2011-04,1.3478,11.138548387096773
84380,2011-05,1.4878,8.632950819672132
84388,2010-12,1.0000,1.65
84388,2011-02,1.0000,1.65
84388,2011-04,1.0000,2.0475000000000003
84406B,2010-12,1.6800,20.334761904761905
84406B,2011-01,1.2308,18.0696875
84406B,2011-02,1.3103,32.02552631578947
84406B,2011-03,1.3077,29.34117647058824
84406B,2011-04,1.1333,10.664117647058827
84406B,2011-05,1.1111,42.880999999999986
84415B,2010-12,1.0000,7.5
84415B,2011-01,1.0000,7.5
84415B,2011-04,1.0000,0
84422,2010-12,2.0000,2.4899999999999998
84422,2011-02,1.0000,4.89
84422,2011-03,2.0000,5.705
84422,2011-04,1.0000,0.85
84422,2011-05,1.0000,1.63
84424A,2011-01,1.0000,0
84429A,2010-12,2.0000,8.865
84429A,2011-01,1.0000,5.91
84429A,2011-02,1.0000,4.425000000000001
84429A,2011-03,1.0000,13.730000000000002
84429A,2011-04,1.0000,5.79
84429A,2011-05,1.0000,5.9
84452,2011-01,1.0000,0
84452,2011-02,1.0000,3.7399999999999998
84452,2011-03,1.0000,2.7928571428571423
84452,2011-04,1.0000,4.816666666666666
84455,2011-01,1.0000,0
84457,2010-12,1.0000,10.2
84457,2011-01,1.0000,1.47
84457,2011-02,1.0000,5.95
84457,2011-03,1.0000,3.022222222222222
84457,2011-04,1.2857,5.816666666666667
84457,2011-05,1.0000,1.63
84459A,2010-12,4.5000,30.40000000000001
84459A,2011-01,1.5455,6.105882352941176
84459A,2011-02,1.1111,13.919
84459A,2011-03,1.0526,19.450000000000006
84459A,2011-04,2.4000,5.375
84459A,2011-05,3.5000,3.4585714285714286
84459B,2010-12,2.6667,34.15250000000001
84459B,2011-01,1.4667,5.819090909090911
84459B,2011-02,1.4211,13.92
84459B,2011-03,1.4783,8.855882352941178
84459B,2011-04,1.5000,0.49666666666666665
84461,2011-01,1.0000,2.55
84461,2011-02,1.0000,2.55
84461,2011-03,1.0000,6.557142857142856
84461,2011-04,1.2500,10.709999999999997
84462,2011-01,1.0000,3.125
84462,2011-02,1.0000,3.75
84462,2011-03,1.0000,1.875
84462,2011-04,1.0000,1.25
84465,2011-01,1.0000,5.9
84465,2011-02,1.0000,1.475
84465,2011-03,1.0000,4.425000000000001
84466,2011-02,1.0000,1.25
84466,2011-03,1.0000,4.375
84466,2011-04,1.0000,5
84466,2011-05,1.0000,9.375
84482,2011-05,1.0000,0
84497,2010-12,1.0000,3.75
84497,2011-01,1.0000,22.5
84497,2011-03,1.0000,3.75
84499,2010-12,1.0000,0.85
84499,2011-01,1.5000,1.7
84507B,2010-12,1.0000,7.6499999999999995
84507B,2011-01,1.0000,2.55
84507B,2011-03,1.0000,6.977499999999999
84507B,2011-04,1.5000,3.353333333333333
84507B,2011-05,1.0000,5.1
84507C,2010-12,1.5000,4.236666666666666
84507C,2011-01,1.0000,5.1
84507C,2011-03,1.0000,4.203333333333333
84507C,2011-04,1.6667,7.65
84507C,2011-05,1.0000,7.0125
84508A,2010-12,1.0000,42.87000000000001
84508A,2011-01,1.0000,2.55
84508A,2011-02,1.5000,102.50000000000001
84508A,2011-03,1.0000,108.45000000000002
84508A,2011-04,1.0000,168.85000000000002
84508A,2011-05,1.0000,103.35000000000002
84508B,2010-12,1.0000,5.1
84508B,2011-01,1.0000,10.2
84508B,2011-02,1.0000,5.1
84508B,2011-03,1.0000,4.25
84508B,2011-04,1.0000,3.4
84508B,2011-05,1.0000,2.55
84508C,2010-12,1.0000,7.629999999999999
84508C,2011-01,1.0000,4.96
84508C,2011-02,1.0000,5.1
84508C,2011-03,1.0000,3.825
84508C,2011-04,1.0000,2.55
84508C,2011-05,1.0000,5.1
84509A,2010-12,2.0000,11.156666666666668
84509A,2011-01,3.1538,16.25609756097561
84509A,2011-02,1.7333,15.327692307692306
84509A,2011-03,2.1000,13.356666666666664
84509A,2011-04,1.7778,13.094999999999999
84509A,2011-05,1.7000,10.790000000000001
84509B,2010-12,1.5000,8.035
84509B,2011-01,3.2857,8.79608695652174
84509B,2011-02,1.2000,12.479999999999999
84509B,2011-03,1.1667,10.70857142857143
84509B,2011-04,1.0000,22.5
84509B,2011-05,1.0000,8.75
84509C,2010-12,5.0000,9.093
84509C,2011-01,2.5000,6.695333333333333
84509C,2011-02,1.0000,31.08666666666667
84509C,2011-03,1.0000,7.48
84509c,2011-04,4.0000,13.52875
84509C,2011-05,3.0000,14.92
84509E,2010-12,1.0000,18.81
84509E,2011-01,9.0000,5.553333333333333
84509E,2011-02,1.0000,18.73
84509E,2011-03,1.0000,3.75
84509E,2011-05,1.0000,7.5
84509F,2011-01,1.0000,0
84509G,2010-12,1.0000,22.388571428571428
84509G,2011-01,2.0000,14.685384615384617
84509G,2011-02,1.0000,11.05
84509G,2011-03,1.0000,12.5
84509G,2011-04,1.0000,16.25
84509G,2011-05,1.3333,20.604999999999997
84510A,2010-12,2.2857,4.931874999999999
84510A,2011-01,3.0000,5.275151515151514
84510A,2011-02,2.3333,5.025238095238093
84510A,2011-03,2.0000,7.014545454545453
84510A,2011-04,2.0000,5.4975
84510a,2011-05,2.3333,9.189523809523811
84510C,2010-12,7.0000,3.5857142857142854
84510C,2011-01,2.0000,4.660000000000001
84510C,2011-02,1.0000,5.403333333333333
84510C,2011-03,1.2500,2.726
84510C,2011-04,2.6000,3.8900000000000006
84510C,2011-05,1.0000,3.085
84510E,2010-12,1.0000,2.51
84510E,2011-01,1.5000,3.31
84510E,2011-02,2.0000,2.46
84510E,2011-03,1.0000,1.25
84510e,2011-04,1.0000,2.46
84519A,2010-12,1.0000,28.4025
84519A,2011-01,2.7500,9.66818181818182
84519A,2011-02,1.0000,122.39999999999999
84519A,2011-03,1.5000,24.20333333333333
84519A,2011-04,4.0000,8.685
84519A,2011-05,1.1429,8.89
84519B,2010-12,2.0000,9.923333333333332
84519B,2011-01,3.7500,9.872666666666671
84519B,2011-02,2.0000,5.79
84519B,2011-03,1.1429,4.72875
84519B,2011-04,1.0000,3.1799999999999997
84519B,2011-05,1.4000,8.073571428571428
84520B,2010-12,1.2941,6.044090909090908
84520B,2011-01,1.8500,7.676216216216213
84520B,2011-02,1.1250,4.7972222222222225
84520B,2011-03,1.0000,1.6766666666666667
84520B,2011-04,1.0000,0
84522,2010-12,1.0000,1.95
84522,2011-03,1.0000,3.9
84522,2011-04,2.0000,0.975
84522,2011-05,1.0000,11.7
84526,2011-01,1.0000,0
84527,2011-01,1.0000,15.6
84527,2011-02,1.0000,4.13
84527,2011-03,1.0000,23.4
84531A,2010-12,1.0000,5.85
84531A,2011-02,1.0000,4.875
84531A,2011-03,1.2000,2.223888888888889
84531A,2011-04,1.2857,1.69
84531B,2010-12,1.0000,4.875
84531B,2011-02,1.0000,4.875
84531B,2011-03,1.0667,2.7668749999999993
84531B,2011-04,1.2500,2.3789999999999996
84534B,2010-12,2.6000,4.091538461538461
84534B,2011-01,1.0000,0.425
84534B,2011-03,1.0000,0
84535A,2011-03,1.1250,1.6788888888888893
84535A,2011-04,1.0000,13.038461538461538
84535A,2011-05,1.0000,0.9750000000000001
84535B,2010-12,1.8750,3.2953333333333323
84535B,2011-01,1.4444,6.5392307692307705
84535B,2011-02,1.6667,3.8010000000000006
84535B,2011-03,1.4000,2.7614285714285716
84535B,2011-04,1.3333,6.64125
84535B,2011-05,1.1111,7.117
84536A,2010-12,2.3846,2.831935483870967
84536A,2011-01,1.5455,4.866470588235294
84536A,2011-02,1.8333,3.191818181818181
84536A,2011-03,1.4000,4.47047619047619
84536A,2011-04,1.1111,5.101000000000001
84536A,2011-05,1.4286,4.300999999999999
84536B,2010-12,3.1667,2.33
84536B,2011-01,1.4286,7.430999999999999
84536B,2011-02,1.4000,3.2928571428571423
84536B,2011-03,1.1667,3.957142857142857
84536B,2011-04,1.1111,3.7649999999999997
84536B,2011-05,1.2222,3.814545454545454
84539,2010-12,1.0000,16.5
84539,2011-05,1.0000,0
84546,2011-01,1.0000,0
84548,2011-03,1.0000,16.5
84548,2011-05,1.0000,0
84549,2011-03,1.0000,9.870000000000001
84549,2011-04,1.0000,8.239999999999998
84549,2011-05,1.0000,3.29
84558A,2010-12,1.3846,12.950555555555557
84558A,2011-01,1.0000,18.683333333333334
84558A,2011-02,1.0000,11.8
84558A,2011-03,1.1667,7.570000000000001
84558A,2011-04,1.5000,9.796666666666667
84559A,2010-12,3.4000,3.1917647058823526
84559a,2011-01,3.0000,5.074444444444444
84559A,2011-02,3.5000,2.8685714285714283
84559A,2011-03,1.1667,4.2385714285714275
84559a,2011-04,1.0000,5.93
84559A,2011-05,1.0000,5.909999999999999
84559B,2010-12,2.3333,3.1480952380952383
84559B,2011-01,2.2500,5.3599999999999985
84559B,2011-02,1.5000,2.9955555555555557
84559B,2011-03,1.2000,4.803333333333334
84559B,2011-04,1.0000,3.683333333333333
84559B,2011-05,1.0000,1.7
84559D,2011-03,1.0000,0
84562A,2010-12,1.5000,5.3
84562A,2011-01,1.0000,0
84562A,2011-02,1.0000,7.95
84563A,2010-12,1.0000,10.16
84563A,2011-01,8.5000,7.315882352941178
84563A,2011-02,1.0000,11.63
84563A,2011-03,1.2500,10.616000000000001
84563A,2011-04,1.0000,18.655
84563A,2011-05,1.2500,7.670000000000002
84563B,2010-12,1.0000,5.08
84563B,2011-01,13.0000,4.814615384615386
84563B,2011-02,1.5000,21.36666666666667
84563B,2011-03,1.0000,23.6
84563B,2011-04,1.0000,23.6
84563B,2011-05,1.0909,9.833333333333336
84568,2010-12,8.0000,6.71875
84568,2011-01,8.0000,3.81
84568,2011-02,1.7500,23.400000000000002
84568,2011-03,3.2000,30.761249999999997
84568,2011-04,3.5000,12.6
84568,2011-05,2.3333,20.28
84569A,2010-12,2.0000,6.4925
84569A,2011-01,8.5000,1.796470588235294
84569A,2011-02,1.0000,10.833333333333334
84569A,2011-03,1.0000,11.815
84569A,2011-04,1.0000,2.5
84569A,2011-05,1.0000,12.5
84569B,2010-12,1.2500,7.002
84569B,2011-01,1.5000,2.8966666666666665
84569B,2011-02,1.4000,7.114285714285715
84569B,2011-03,1.0000,8.73
84569B,2011-04,1.0000,0
84569C,2011-03,1.0000,1.25
84569C,2011-04,1.0000,0
84569D,2010-12,1.5000,6.069999999999999
84569D,2011-01,6.0000,4.133749999999999
84569D,2011-02,1.0000,3.085
84569D,2011-03,1.2000,10.175
84569D,2011-04,1.0000,8.5
84569D,2011-05,1.1429,9.6775
84575A,2010-12,1.0000,5.95
84575A,2011-03,1.0000,11.9
84575A,2011-04,1.0000,10.725
84576,2011-04,1.3333,15.657499999999999
84576,2011-05,1.0000,23.4
84580,2010-12,1.3529,6.538695652173914
84580,2011-01,1.1667,8.691428571428572
84580,2011-02,1.0000,12.5
84580,2011-03,1.1250,13.834444444444443
84580,2011-04,1.0000,9.375
84580,2011-05,1.0000,10.3125
84581,2010-12,2.0000,4.056666666666667
84581,2011-01,1.2500,9.129999999999999
84581,2011-02,1.0000,4.13
84581,2011-03,1.1667,12.375714285714285
84581,2011-04,1.0000,15
84581,2011-05,1.0000,10
84584,2010-12,1.0000,10.18
84584,2011-01,1.0000,2.55
84584,2011-02,1.0000,15.299999999999999
84584,2011-03,1.0000,17.2125
84584,2011-04,1.0000,2.55
84584,2011-05,1.0000,12.749999999999998
84592,2011-01,1.0000,17.700000000000003
84592,2011-02,1.0000,17.700000000000003
84592,2011-03,1.0000,11.8
84592,2011-04,1.0000,5.863333333333333
84592,2011-05,1.0000,2.95
84593,2011-03,1.0000,14.750000000000002
84593,2011-04,1.0000,0
84595E,2010-12,1.0000,3.75
84595E,2011-03,3.0000,3.4433333333333334
84595E,2011-04,1.0000,3.75
84595E,2011-05,3.0000,3.8400000000000003
84596B,2010-12,2.5000,10.575333333333333
84596B,2011-01,6.4000,6.754687500000001
84596B,2011-02,1.2727,5.702857142857143
84596B,2011-03,1.7000,2.9688235294117646
84596B,2011-04,1.4839,7.7928260869565245
84596B,2011-05,1.5714,5.2352272727272755
84596E,2010-12,2.7143,7.419999999999999
84596E,2011-01,7.2500,4.441034482758619
84596E,2011-02,1.4000,5.345714285714286
84596E,2011-03,1.4286,3.1576666666666666
84596E,2011-04,1.0000,17.64
84596F,2010-12,1.8000,13.447777777777778
84596F,2011-01,6.2000,5.69516129032258
84596F,2011-02,1.4000,6.048571428571429
84596F,2011-03,1.8421,3.069142857142856
84596F,2011-04,1.5000,7.081538461538464
84596F,2011-05,1.5000,4.890666666666666
84596G,2010-12,1.6000,13.56125
84596G,2011-01,10.5000,3.4014285714285704
84596G,2011-02,1.6667,2.968
84596G,2011-03,1.5000,2.9327777777777775
84596G,2011-04,1.4286,8.481000000000003
84596G,2011-05,1.2143,5.1117647058823525
84596J,2010-12,2.5000,2.436
84596J,2011-01,21.0000,2.717142857142857
84596J,2011-02,1.3333,4.0425
84596J,2011-03,2.0000,2.628333333333333
84596J,2011-04,1.3333,10.428333333333333
84596J,2011-05,1.6667,3.8590000000000004
84596L,2010-12,1.2000,4.510000000000001
84596L,2011-01,26.0000,2.6811538461538453
84596L,2011-02,2.5000,2.984
84596L,2011-03,2.1111,2.4231578947368417
84596L,2011-04,1.6154,7.35761904761905
